#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 10:24:40:5550,sensor,730,a1,adc,NXSCK
2021-09-14 10:24:40:5550,sensor,458,a2,adc,NXSCK
2021-09-14 10:24:40:6140,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:40:6140,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:40:6140,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:40:6740,IMU,5,gx,gyration,NXSCK
2021-09-14 10:24:40:6740,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:40:6740,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:40:7340,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:40:7340,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:40:7340,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:40:7940,sensor,582,a0,adc,NXSCK
2021-09-14 10:24:40:7940,sensor,729,a1,adc,NXSCK
2021-09-14 10:24:40:7940,sensor,455,a2,adc,NXSCK
2021-09-14 10:24:40:8540,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:40:8540,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:40:8540,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:40:9140,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:40:9140,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:40:9140,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:40:9740,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:40:9740,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:40:9740,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:41:0340,sensor,580,a0,adc,NXSCK
2021-09-14 10:24:41:0340,sensor,740,a1,adc,NXSCK
2021-09-14 10:24:41:0340,sensor,457,a2,adc,NXSCK
2021-09-14 10:24:41:0940,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:41:0940,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:41:0940,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:41:1540,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:41:1540,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:41:1540,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:41:2140,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:41:2140,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:41:2140,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:41:2740,sensor,579,a0,adc,NXSCK
2021-09-14 10:24:41:2740,sensor,758,a1,adc,NXSCK
2021-09-14 10:24:41:2740,sensor,451,a2,adc,NXSCK
2021-09-14 10:24:41:3340,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:41:3340,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:41:3340,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:41:3940,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:41:3940,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:41:3940,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:41:4550,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:41:4550,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:41:4550,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:41:5160,sensor,582,a0,adc,NXSCK
2021-09-14 10:24:41:5160,sensor,747,a1,adc,NXSCK
2021-09-14 10:24:41:5160,sensor,453,a2,adc,NXSCK
2021-09-14 10:24:41:5740,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:41:5740,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:41:5740,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:41:6340,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:41:6340,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:41:6340,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:41:6930,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:41:6930,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:41:6930,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:41:7550,sensor,567,a0,adc,NXSCK
2021-09-14 10:24:41:7550,sensor,743,a1,adc,NXSCK
2021-09-14 10:24:41:7550,sensor,455,a2,adc,NXSCK
2021-09-14 10:24:41:8160,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:41:8160,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:41:8160,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:41:8740,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:41:8740,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:41:8740,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:41:9340,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:41:9340,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:41:9340,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:41:9940,sensor,570,a0,adc,NXSCK
2021-09-14 10:24:41:9940,sensor,739,a1,adc,NXSCK
2021-09-14 10:24:41:9940,sensor,452,a2,adc,NXSCK
2021-09-14 10:24:42:0550,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:42:0550,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:42:0550,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:42:1140,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:42:1140,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:42:1140,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:42:1740,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:42:1740,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:42:1740,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:42:2340,sensor,570,a0,adc,NXSCK
2021-09-14 10:24:42:2340,sensor,744,a1,adc,NXSCK
2021-09-14 10:24:42:2340,sensor,457,a2,adc,NXSCK
2021-09-14 10:24:42:2940,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:42:2940,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:42:2940,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:42:3540,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:42:3540,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:42:3540,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:42:4140,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:42:4140,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:42:4140,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:42:4760,sensor,557,a0,adc,NXSCK
2021-09-14 10:24:42:4760,sensor,741,a1,adc,NXSCK
2021-09-14 10:24:42:4760,sensor,451,a2,adc,NXSCK
2021-09-14 10:24:42:5340,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:42:5340,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:42:5340,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:42:5940,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:42:5940,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:42:5940,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:42:6550,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:42:6550,IMU,61,my,magnet,NXSCK
2021-09-14 10:24:42:6550,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:42:7160,sensor,565,a0,adc,NXSCK
2021-09-14 10:24:42:7160,sensor,742,a1,adc,NXSCK
2021-09-14 10:24:42:7160,sensor,454,a2,adc,NXSCK
2021-09-14 10:24:42:7740,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:42:7740,IMU,12,ay,acceleration,NXSCK
2021-09-14 10:24:42:7740,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:42:8340,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:42:8340,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:42:8340,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:42:8940,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:42:8940,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:42:8940,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:42:9550,sensor,571,a0,adc,NXSCK
2021-09-14 10:24:42:9550,sensor,740,a1,adc,NXSCK
2021-09-14 10:24:42:9550,sensor,451,a2,adc,NXSCK
2021-09-14 10:24:43:0140,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:43:0140,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:43:0140,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:43:0740,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:43:0740,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:43:0740,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:43:1330,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:43:1330,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:43:1330,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:43:1950,sensor,560,a0,adc,NXSCK
2021-09-14 10:24:43:1950,sensor,744,a1,adc,NXSCK
2021-09-14 10:24:43:1950,sensor,461,a2,adc,NXSCK
2021-09-14 10:24:43:2550,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:43:2550,IMU,12,ay,acceleration,NXSCK
2021-09-14 10:24:43:2550,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:43:3140,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:43:3140,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:43:3140,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:43:3730,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:43:3730,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:43:3730,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:43:4340,sensor,556,a0,adc,NXSCK
2021-09-14 10:24:43:4340,sensor,739,a1,adc,NXSCK
2021-09-14 10:24:43:4340,sensor,454,a2,adc,NXSCK
2021-09-14 10:24:43:4960,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:43:4960,IMU,12,ay,acceleration,NXSCK
2021-09-14 10:24:43:4960,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:43:5550,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:43:5550,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:43:5550,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:43:6140,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:43:6140,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:43:6140,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:43:6740,sensor,562,a0,adc,NXSCK
2021-09-14 10:24:43:6740,sensor,748,a1,adc,NXSCK
2021-09-14 10:24:43:6740,sensor,451,a2,adc,NXSCK
2021-09-14 10:24:43:7340,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:43:7340,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:43:7340,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:43:7930,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:43:7930,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:43:7930,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:43:8540,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:43:8540,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:43:8540,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:43:9160,sensor,564,a0,adc,NXSCK
2021-09-14 10:24:43:9160,sensor,745,a1,adc,NXSCK
2021-09-14 10:24:43:9160,sensor,450,a2,adc,NXSCK
2021-09-14 10:24:43:9740,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:43:9740,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:43:9740,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:44:0340,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:44:0340,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:44:0340,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:44:0940,IMU,-42,mx,magnet,NXSCK
2021-09-14 10:24:44:0940,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:44:0940,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:44:1550,sensor,563,a0,adc,NXSCK
2021-09-14 10:24:44:1550,sensor,750,a1,adc,NXSCK
2021-09-14 10:24:44:1550,sensor,452,a2,adc,NXSCK
2021-09-14 10:24:44:2140,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:44:2140,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:44:2140,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:44:2740,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:44:2740,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:44:2740,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:44:3340,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:44:3340,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:44:3340,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:44:4940,sensor,556,a0,adc,NXSCK
2021-09-14 10:24:44:4940,sensor,750,a1,adc,NXSCK
2021-09-14 10:24:44:4940,sensor,452,a2,adc,NXSCK
2021-09-14 10:24:44:5210,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:44:5210,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:44:5210,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:44:6300,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:44:6300,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:44:6300,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:44:6320,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:44:6320,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:44:6320,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:44:6670,sensor,550,a0,adc,NXSCK
2021-09-14 10:24:44:6670,sensor,752,a1,adc,NXSCK
2021-09-14 10:24:44:6670,sensor,456,a2,adc,NXSCK
2021-09-14 10:24:44:7240,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:44:7240,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:44:7240,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:44:7840,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:44:7840,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:44:7840,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:44:8440,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:44:8440,IMU,59,my,magnet,NXSCK
2021-09-14 10:24:44:8440,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:44:9050,sensor,547,a0,adc,NXSCK
2021-09-14 10:24:44:9050,sensor,750,a1,adc,NXSCK
2021-09-14 10:24:44:9050,sensor,456,a2,adc,NXSCK
2021-09-14 10:24:44:9650,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:44:9650,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:44:9650,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:45:0240,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:45:0240,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:45:0240,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:45:0840,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:45:0840,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:45:0840,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:45:1450,sensor,548,a0,adc,NXSCK
2021-09-14 10:24:45:1450,sensor,745,a1,adc,NXSCK
2021-09-14 10:24:45:1450,sensor,460,a2,adc,NXSCK
2021-09-14 10:24:45:2040,IMU,-54,ax,acceleration,NXSCK
2021-09-14 10:24:45:2040,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:45:2040,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:45:2650,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:45:2650,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:45:2650,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:45:3240,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:45:3240,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:45:3240,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:45:3850,sensor,552,a0,adc,NXSCK
2021-09-14 10:24:45:3850,sensor,725,a1,adc,NXSCK
2021-09-14 10:24:45:3850,sensor,455,a2,adc,NXSCK
2021-09-14 10:24:45:4440,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:45:4440,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:45:4440,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:45:5030,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:45:5030,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:45:5030,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:45:5640,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:45:5640,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:45:5640,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:45:6240,sensor,552,a0,adc,NXSCK
2021-09-14 10:24:45:6240,sensor,732,a1,adc,NXSCK
2021-09-14 10:24:45:6240,sensor,456,a2,adc,NXSCK
2021-09-14 10:24:45:6840,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:45:6840,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:45:6840,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:45:7440,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:45:7440,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:45:7440,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:45:8040,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:45:8040,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:45:8040,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:45:8670,sensor,561,a0,adc,NXSCK
2021-09-14 10:24:45:8670,sensor,734,a1,adc,NXSCK
2021-09-14 10:24:45:8670,sensor,454,a2,adc,NXSCK
2021-09-14 10:24:45:9260,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:45:9260,IMU,13,ay,acceleration,NXSCK
2021-09-14 10:24:45:9260,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:45:9840,IMU,5,gx,gyration,NXSCK
2021-09-14 10:24:45:9840,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:45:9840,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:46:0450,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:46:0450,IMU,59,my,magnet,NXSCK
2021-09-14 10:24:46:0450,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:46:1050,sensor,553,a0,adc,NXSCK
2021-09-14 10:24:46:1050,sensor,723,a1,adc,NXSCK
2021-09-14 10:24:46:1050,sensor,455,a2,adc,NXSCK
2021-09-14 10:24:46:1650,IMU,-56,ax,acceleration,NXSCK
2021-09-14 10:24:46:1650,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:46:1650,IMU,-956,az,acceleration,NXSCK
2021-09-14 10:24:46:2240,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:46:2240,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:46:2240,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:46:2840,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:46:2840,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:46:2840,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:46:3750,sensor,549,a0,adc,NXSCK
2021-09-14 10:24:46:3750,sensor,729,a1,adc,NXSCK
2021-09-14 10:24:46:3750,sensor,461,a2,adc,NXSCK
2021-09-14 10:24:46:4340,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:46:4340,IMU,12,ay,acceleration,NXSCK
2021-09-14 10:24:46:4340,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:46:5990,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:46:5990,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:46:5990,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:46:5990,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:46:5990,IMU,59,my,magnet,NXSCK
2021-09-14 10:24:46:5990,IMU,52,mz,magnet,NXSCK
2021-09-14 10:24:46:6240,sensor,543,a0,adc,NXSCK
2021-09-14 10:24:46:6240,sensor,719,a1,adc,NXSCK
2021-09-14 10:24:46:6240,sensor,462,a2,adc,NXSCK
2021-09-14 10:24:46:7290,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:46:7290,IMU,11,ay,acceleration,NXSCK
2021-09-14 10:24:46:7290,IMU,-957,az,acceleration,NXSCK
2021-09-14 10:24:46:7350,IMU,6,gx,gyration,NXSCK
2021-09-14 10:24:46:7350,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:46:7350,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:46:7940,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:46:7940,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:46:7940,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:46:8550,sensor,553,a0,adc,NXSCK
2021-09-14 10:24:46:8550,sensor,727,a1,adc,NXSCK
2021-09-14 10:24:46:8550,sensor,472,a2,adc,NXSCK
2021-09-14 10:24:46:9150,IMU,-55,ax,acceleration,NXSCK
2021-09-14 10:24:46:9150,IMU,10,ay,acceleration,NXSCK
2021-09-14 10:24:46:9150,IMU,-955,az,acceleration,NXSCK
2021-09-14 10:24:46:9740,IMU,5,gx,gyration,NXSCK
2021-09-14 10:24:46:9740,IMU,-16,gy,gyration,NXSCK
2021-09-14 10:24:46:9740,IMU,-2,gz,gyration,NXSCK
2021-09-14 10:24:47:0340,IMU,-41,mx,magnet,NXSCK
2021-09-14 10:24:47:0340,IMU,60,my,magnet,NXSCK
2021-09-14 10:24:47:0340,IMU,51,mz,magnet,NXSCK
2021-09-14 10:24:47:1260,sensor,557,a0,adc,NXSCK
2021-09-14 10:24:47:1260,sensor,726,a1,adc,NXSCK
2021-09-14 10:24:47:1260,sensor,469,a2,adc,NXSCK
