#,firmware,0.0.1,0.0.1,
#,devices,NXSID007,NXSAMPLEX,
#,product types,SLEEVE,SLEEVE,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 14:52:02:2940,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:02:3180,IMU,557,mx,magnet,NXSID007
2021-09-14 14:52:02:3180,IMU,1016,my,magnet,NXSID007
2021-09-14 14:52:02:3180,IMU,-4747,mz,magnet,NXSID007
2021-09-14 14:52:02:3550,IMU,-750,mx,magnet,NXSAMPLEX
2021-09-14 14:52:02:3550,IMU,-807,my,magnet,NXSAMPLEX
2021-09-14 14:52:02:3550,IMU,-7785,mz,magnet,NXSAMPLEX
2021-09-14 14:52:02:3780,sensor,1201,a0,adc,NXSID007
2021-09-14 14:52:02:3780,sensor,1264,a1,adc,NXSID007
2021-09-14 14:52:02:3780,sensor,1003,a2,adc,NXSID007
2021-09-14 14:52:02:4140,sensor,647,a0,adc,NXSAMPLEX
2021-09-14 14:52:02:4140,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 14:52:02:4140,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 14:52:02:4750,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:02:4750,IMU,-331,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:02:4750,IMU,917,az,acceleration,NXSAMPLEX
2021-09-14 14:52:02:4970,environment,27.63,temp,device,NXSID007
2021-09-14 14:52:02:4970,environment,42.65,hum,device,NXSID007
2021-09-14 14:52:02:4970,environment,-40.03,alt,device,NXSID007
2021-09-14 14:52:02:5340,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:52:02:5340,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:52:02:5340,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:02:5950,IMU,-752,mx,magnet,NXSAMPLEX
2021-09-14 14:52:02:5950,IMU,-777,my,magnet,NXSAMPLEX
2021-09-14 14:52:02:5950,IMU,-7715,mz,magnet,NXSAMPLEX
2021-09-14 14:52:02:6560,sensor,647,a0,adc,NXSAMPLEX
2021-09-14 14:52:02:6560,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 14:52:02:6560,sensor,65,a2,adc,NXSAMPLEX
2021-09-14 14:52:02:7140,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:02:7140,IMU,-330,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:02:7140,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:02:7750,IMU,7,gx,gyration,NXSAMPLEX
2021-09-14 14:52:02:7750,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 14:52:02:7750,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:02:8350,IMU,-735,mx,magnet,NXSAMPLEX
2021-09-14 14:52:02:8350,IMU,-764,my,magnet,NXSAMPLEX
2021-09-14 14:52:02:8350,IMU,-7749,mz,magnet,NXSAMPLEX
2021-09-14 14:52:02:8950,sensor,643,a0,adc,NXSAMPLEX
2021-09-14 14:52:02:8950,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 14:52:02:8950,sensor,100,a2,adc,NXSAMPLEX
2021-09-14 14:52:02:9540,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:02:9540,IMU,-335,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:02:9540,IMU,916,az,acceleration,NXSAMPLEX
2021-09-14 14:52:03:0140,IMU,4,gx,gyration,NXSAMPLEX
2021-09-14 14:52:03:0140,IMU,-16,gy,gyration,NXSAMPLEX
2021-09-14 14:52:03:0140,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 14:52:03:0740,IMU,-767,mx,magnet,NXSAMPLEX
2021-09-14 14:52:03:0740,IMU,-798,my,magnet,NXSAMPLEX
2021-09-14 14:52:03:0740,IMU,-7774,mz,magnet,NXSAMPLEX
2021-09-14 14:52:03:1350,sensor,655,a0,adc,NXSAMPLEX
2021-09-14 14:52:03:1350,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:52:03:1350,sensor,53,a2,adc,NXSAMPLEX
2021-09-14 14:52:03:1940,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:03:1940,IMU,-337,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:03:1940,IMU,913,az,acceleration,NXSAMPLEX
2021-09-14 14:52:03:2540,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 14:52:03:2540,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 14:52:03:2540,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:03:3150,IMU,-762,mx,magnet,NXSAMPLEX
2021-09-14 14:52:03:3150,IMU,-723,my,magnet,NXSAMPLEX
2021-09-14 14:52:03:3150,IMU,-7819,mz,magnet,NXSAMPLEX
2021-09-14 14:52:03:3740,sensor,651,a0,adc,NXSAMPLEX
2021-09-14 14:52:03:3740,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:52:03:3740,sensor,92,a2,adc,NXSAMPLEX
2021-09-14 14:52:03:4340,IMU,-106,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:03:4340,IMU,-333,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:03:4340,IMU,915,az,acceleration,NXSAMPLEX
2021-09-14 14:52:03:4930,IMU,13,gx,gyration,NXSAMPLEX
2021-09-14 14:52:03:4930,IMU,-11,gy,gyration,NXSAMPLEX
2021-09-14 14:52:03:4930,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:03:5530,IMU,-736,mx,magnet,NXSAMPLEX
2021-09-14 14:52:03:5530,IMU,-747,my,magnet,NXSAMPLEX
2021-09-14 14:52:03:5530,IMU,-7736,mz,magnet,NXSAMPLEX
2021-09-14 14:52:03:6140,sensor,662,a0,adc,NXSAMPLEX
2021-09-14 14:52:03:6140,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:52:03:6140,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 14:52:03:6740,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:03:6740,IMU,-329,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:03:6740,IMU,919,az,acceleration,NXSAMPLEX
2021-09-14 14:52:03:7350,IMU,11,gx,gyration,NXSAMPLEX
2021-09-14 14:52:03:7350,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 14:52:03:7350,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:03:7950,IMU,-767,mx,magnet,NXSAMPLEX
2021-09-14 14:52:03:7950,IMU,-790,my,magnet,NXSAMPLEX
2021-09-14 14:52:03:7950,IMU,-7754,mz,magnet,NXSAMPLEX
2021-09-14 14:52:03:8550,sensor,655,a0,adc,NXSAMPLEX
2021-09-14 14:52:03:8550,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 14:52:03:8550,sensor,65,a2,adc,NXSAMPLEX
2021-09-14 14:52:03:9140,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:03:9140,IMU,-332,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:03:9140,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:03:9750,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 14:52:03:9750,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 14:52:03:9750,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:04:0340,IMU,-812,mx,magnet,NXSAMPLEX
2021-09-14 14:52:04:0340,IMU,-790,my,magnet,NXSAMPLEX
2021-09-14 14:52:04:0340,IMU,-7733,mz,magnet,NXSAMPLEX
2021-09-14 14:52:04:0940,sensor,660,a0,adc,NXSAMPLEX
2021-09-14 14:52:04:0940,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:52:04:0940,sensor,95,a2,adc,NXSAMPLEX
2021-09-14 14:52:04:1540,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:04:1540,IMU,-335,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:04:1540,IMU,911,az,acceleration,NXSAMPLEX
2021-09-14 14:52:04:2140,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 14:52:04:2140,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:52:04:2140,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:04:2750,IMU,-744,mx,magnet,NXSAMPLEX
2021-09-14 14:52:04:2750,IMU,-760,my,magnet,NXSAMPLEX
2021-09-14 14:52:04:2750,IMU,-7776,mz,magnet,NXSAMPLEX
2021-09-14 14:52:04:3350,sensor,646,a0,adc,NXSAMPLEX
2021-09-14 14:52:04:3350,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 14:52:04:3350,sensor,54,a2,adc,NXSAMPLEX
2021-09-14 14:52:04:3940,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:04:3940,IMU,-332,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:04:3940,IMU,915,az,acceleration,NXSAMPLEX
2021-09-14 14:52:04:4530,IMU,14,gx,gyration,NXSAMPLEX
2021-09-14 14:52:04:4530,IMU,-11,gy,gyration,NXSAMPLEX
2021-09-14 14:52:04:4530,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:04:5130,IMU,-733,mx,magnet,NXSAMPLEX
2021-09-14 14:52:04:5130,IMU,-801,my,magnet,NXSAMPLEX
2021-09-14 14:52:04:5130,IMU,-7763,mz,magnet,NXSAMPLEX
2021-09-14 14:52:04:5740,sensor,656,a0,adc,NXSAMPLEX
2021-09-14 14:52:04:5740,sensor,13,a1,adc,NXSAMPLEX
2021-09-14 14:52:04:5740,sensor,98,a2,adc,NXSAMPLEX
2021-09-14 14:52:04:6340,IMU,-107,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:04:6340,IMU,-330,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:04:6340,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:04:6930,IMU,11,gx,gyration,NXSAMPLEX
2021-09-14 14:52:04:6930,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 14:52:04:6930,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:04:7540,IMU,-741,mx,magnet,NXSAMPLEX
2021-09-14 14:52:04:7540,IMU,-739,my,magnet,NXSAMPLEX
2021-09-14 14:52:04:7540,IMU,-7806,mz,magnet,NXSAMPLEX
2021-09-14 14:52:04:8150,sensor,656,a0,adc,NXSAMPLEX
2021-09-14 14:52:04:8150,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 14:52:04:8150,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 14:52:04:8740,IMU,-107,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:04:8740,IMU,-330,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:04:8740,IMU,917,az,acceleration,NXSAMPLEX
2021-09-14 14:52:04:9350,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 14:52:04:9350,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 14:52:04:9350,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:04:9950,IMU,-747,mx,magnet,NXSAMPLEX
2021-09-14 14:52:04:9950,IMU,-776,my,magnet,NXSAMPLEX
2021-09-14 14:52:04:9950,IMU,-7792,mz,magnet,NXSAMPLEX
2021-09-14 14:52:05:0550,sensor,665,a0,adc,NXSAMPLEX
2021-09-14 14:52:05:0550,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:52:05:0550,sensor,62,a2,adc,NXSAMPLEX
2021-09-14 14:52:05:1140,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:05:1140,IMU,-333,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:05:1140,IMU,914,az,acceleration,NXSAMPLEX
2021-09-14 14:52:05:1750,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 14:52:05:1750,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 14:52:05:1750,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:05:2350,IMU,-754,mx,magnet,NXSAMPLEX
2021-09-14 14:52:05:2350,IMU,-745,my,magnet,NXSAMPLEX
2021-09-14 14:52:05:2350,IMU,-7715,mz,magnet,NXSAMPLEX
2021-09-14 14:52:05:2950,sensor,668,a0,adc,NXSAMPLEX
2021-09-14 14:52:05:2950,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:52:05:2950,sensor,87,a2,adc,NXSAMPLEX
2021-09-14 14:52:05:3540,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:05:3540,IMU,-334,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:05:3540,IMU,914,az,acceleration,NXSAMPLEX
2021-09-14 14:52:05:4150,IMU,13,gx,gyration,NXSAMPLEX
2021-09-14 14:52:05:4150,IMU,-11,gy,gyration,NXSAMPLEX
2021-09-14 14:52:05:4150,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:05:4750,IMU,-769,mx,magnet,NXSAMPLEX
2021-09-14 14:52:05:4750,IMU,-774,my,magnet,NXSAMPLEX
2021-09-14 14:52:05:4750,IMU,-7756,mz,magnet,NXSAMPLEX
2021-09-14 14:52:05:5360,sensor,671,a0,adc,NXSAMPLEX
2021-09-14 14:52:05:5360,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:52:05:5360,sensor,52,a2,adc,NXSAMPLEX
2021-09-14 14:52:05:5940,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:05:5940,IMU,-330,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:05:5940,IMU,916,az,acceleration,NXSAMPLEX
2021-09-14 14:52:05:6550,IMU,13,gx,gyration,NXSAMPLEX
2021-09-14 14:52:05:6550,IMU,-11,gy,gyration,NXSAMPLEX
2021-09-14 14:52:05:6550,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:05:7150,IMU,-775,mx,magnet,NXSAMPLEX
2021-09-14 14:52:05:7150,IMU,-796,my,magnet,NXSAMPLEX
2021-09-14 14:52:05:7150,IMU,-7755,mz,magnet,NXSAMPLEX
2021-09-14 14:52:05:7760,sensor,672,a0,adc,NXSAMPLEX
2021-09-14 14:52:05:7760,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:52:05:7760,sensor,87,a2,adc,NXSAMPLEX
2021-09-14 14:52:05:8340,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:05:8340,IMU,-329,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:05:8340,IMU,916,az,acceleration,NXSAMPLEX
2021-09-14 14:52:05:8950,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 14:52:05:8950,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:52:05:8950,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:05:9550,IMU,-776,mx,magnet,NXSAMPLEX
2021-09-14 14:52:05:9550,IMU,-789,my,magnet,NXSAMPLEX
2021-09-14 14:52:05:9550,IMU,-7715,mz,magnet,NXSAMPLEX
2021-09-14 14:52:06:0150,sensor,662,a0,adc,NXSAMPLEX
2021-09-14 14:52:06:0150,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 14:52:06:0150,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 14:52:06:0740,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:06:0740,IMU,-332,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:06:0740,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:06:1340,IMU,5,gx,gyration,NXSAMPLEX
2021-09-14 14:52:06:1340,IMU,-15,gy,gyration,NXSAMPLEX
2021-09-14 14:52:06:1340,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 14:52:06:2250,IMU,-783,mx,magnet,NXSAMPLEX
2021-09-14 14:52:06:2250,IMU,-766,my,magnet,NXSAMPLEX
2021-09-14 14:52:06:2250,IMU,-7789,mz,magnet,NXSAMPLEX
2021-09-14 14:52:06:2850,sensor,655,a0,adc,NXSAMPLEX
2021-09-14 14:52:06:2850,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 14:52:06:2850,sensor,65,a2,adc,NXSAMPLEX
2021-09-14 14:52:06:3440,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:06:3440,IMU,-334,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:06:3440,IMU,912,az,acceleration,NXSAMPLEX
2021-09-14 14:52:06:4050,IMU,12,gx,gyration,NXSAMPLEX
2021-09-14 14:52:06:4050,IMU,-12,gy,gyration,NXSAMPLEX
2021-09-14 14:52:06:4050,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:06:4650,IMU,-764,mx,magnet,NXSAMPLEX
2021-09-14 14:52:06:4650,IMU,-754,my,magnet,NXSAMPLEX
2021-09-14 14:52:06:4650,IMU,-7782,mz,magnet,NXSAMPLEX
2021-09-14 14:52:06:5250,sensor,666,a0,adc,NXSAMPLEX
2021-09-14 14:52:06:5250,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:52:06:5250,sensor,94,a2,adc,NXSAMPLEX
2021-09-14 14:52:06:5840,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:06:5840,IMU,-329,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:06:5840,IMU,916,az,acceleration,NXSAMPLEX
2021-09-14 14:52:06:6450,IMU,14,gx,gyration,NXSAMPLEX
2021-09-14 14:52:06:6450,IMU,-10,gy,gyration,NXSAMPLEX
2021-09-14 14:52:06:6450,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 14:52:06:7050,IMU,-783,mx,magnet,NXSAMPLEX
2021-09-14 14:52:06:7050,IMU,-785,my,magnet,NXSAMPLEX
2021-09-14 14:52:06:7050,IMU,-7788,mz,magnet,NXSAMPLEX
2021-09-14 14:52:06:7650,sensor,683,a0,adc,NXSAMPLEX
2021-09-14 14:52:06:7650,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:52:06:7650,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 14:52:06:8240,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:06:8240,IMU,-328,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:06:8240,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:06:8850,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 14:52:06:8850,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:52:06:8850,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:06:9450,IMU,-769,mx,magnet,NXSAMPLEX
2021-09-14 14:52:06:9450,IMU,-764,my,magnet,NXSAMPLEX
2021-09-14 14:52:06:9450,IMU,-7773,mz,magnet,NXSAMPLEX
2021-09-14 14:52:07:0050,sensor,692,a0,adc,NXSAMPLEX
2021-09-14 14:52:07:0050,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:52:07:0050,sensor,65,a2,adc,NXSAMPLEX
2021-09-14 14:52:07:0630,IMU,-109,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:07:0630,IMU,-329,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:07:0630,IMU,918,az,acceleration,NXSAMPLEX
2021-09-14 14:52:07:1230,IMU,7,gx,gyration,NXSAMPLEX
2021-09-14 14:52:07:1230,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 14:52:07:1230,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:52:07:1850,IMU,-761,mx,magnet,NXSAMPLEX
2021-09-14 14:52:07:1850,IMU,-767,my,magnet,NXSAMPLEX
2021-09-14 14:52:07:1850,IMU,-7801,mz,magnet,NXSAMPLEX
2021-09-14 14:52:07:2450,sensor,688,a0,adc,NXSAMPLEX
2021-09-14 14:52:07:2450,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 14:52:07:2450,sensor,96,a2,adc,NXSAMPLEX
2021-09-14 14:52:07:3040,IMU,-108,ax,acceleration,NXSAMPLEX
2021-09-14 14:52:07:3040,IMU,-333,ay,acceleration,NXSAMPLEX
2021-09-14 14:52:07:3040,IMU,913,az,acceleration,NXSAMPLEX
2021-09-14 14:52:07:3650,IMU,3,gx,gyration,NXSAMPLEX
2021-09-14 14:52:07:3650,IMU,-16,gy,gyration,NXSAMPLEX
2021-09-14 14:52:07:3650,IMU,-10,gz,gyration,NXSAMPLEX
2021-09-14 14:52:07:4250,IMU,-781,mx,magnet,NXSAMPLEX
2021-09-14 14:52:07:4250,IMU,-741,my,magnet,NXSAMPLEX
2021-09-14 14:52:07:4250,IMU,-7736,mz,magnet,NXSAMPLEX
2021-09-14 14:52:07:4860,sensor,678,a0,adc,NXSAMPLEX
2021-09-14 14:52:07:4860,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:52:07:4860,sensor,64,a2,adc,NXSAMPLEX
