#,firmware,0.0.1,0.0.1,
#,devices,NXSID007,NXSAMPLEX,
#,product types,SLEEVE,SLEEVE,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 11:51:44:5300,IMU,-6461,mz,magnet,NXSAMPLEX
2021-09-14 11:51:44:5610,sensor,865,a0,adc,NXSAMPLEX
2021-09-14 11:51:44:5610,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:44:5610,sensor,77,a2,adc,NXSAMPLEX
2021-09-14 11:51:44:6140,environment,29.89,temp,device,NXSID007
2021-09-14 11:51:44:6140,environment,38.09,hum,device,NXSID007
2021-09-14 11:51:44:6140,environment,-50.90,alt,device,NXSID007
2021-09-14 11:51:44:6200,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:44:6200,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:44:6200,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:44:6830,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:44:6830,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:44:6830,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:44:7420,IMU,-657,mx,magnet,NXSAMPLEX
2021-09-14 11:51:44:7420,IMU,-2606,my,magnet,NXSAMPLEX
2021-09-14 11:51:44:7420,IMU,-6432,mz,magnet,NXSAMPLEX
2021-09-14 11:51:44:8020,sensor,871,a0,adc,NXSAMPLEX
2021-09-14 11:51:44:8020,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:44:8020,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:44:8600,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:44:8600,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:44:8600,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:44:9200,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:44:9200,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:44:9200,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:44:9820,IMU,-671,mx,magnet,NXSAMPLEX
2021-09-14 11:51:44:9820,IMU,-2598,my,magnet,NXSAMPLEX
2021-09-14 11:51:44:9820,IMU,-6449,mz,magnet,NXSAMPLEX
2021-09-14 11:51:45:0410,sensor,869,a0,adc,NXSAMPLEX
2021-09-14 11:51:45:0410,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:45:0410,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 11:51:45:1000,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:45:1000,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:45:1000,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:45:1600,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:45:1600,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:45:1600,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:45:2220,IMU,-660,mx,magnet,NXSAMPLEX
2021-09-14 11:51:45:2220,IMU,-2557,my,magnet,NXSAMPLEX
2021-09-14 11:51:45:2220,IMU,-6444,mz,magnet,NXSAMPLEX
2021-09-14 11:51:45:2820,sensor,868,a0,adc,NXSAMPLEX
2021-09-14 11:51:45:2820,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:45:2820,sensor,88,a2,adc,NXSAMPLEX
2021-09-14 11:51:45:3410,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:45:3410,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:45:3410,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:45:4010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:45:4010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:45:4010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:45:4620,IMU,-654,mx,magnet,NXSAMPLEX
2021-09-14 11:51:45:4620,IMU,-2577,my,magnet,NXSAMPLEX
2021-09-14 11:51:45:4620,IMU,-6433,mz,magnet,NXSAMPLEX
2021-09-14 11:51:45:5220,sensor,854,a0,adc,NXSAMPLEX
2021-09-14 11:51:45:5220,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 11:51:45:5220,sensor,64,a2,adc,NXSAMPLEX
2021-09-14 11:51:45:5800,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:45:5800,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:45:5800,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:45:6410,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 11:51:45:6410,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:45:6410,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:45:7020,IMU,-655,mx,magnet,NXSAMPLEX
2021-09-14 11:51:45:7020,IMU,-2573,my,magnet,NXSAMPLEX
2021-09-14 11:51:45:7020,IMU,-6454,mz,magnet,NXSAMPLEX
2021-09-14 11:51:45:7620,sensor,857,a0,adc,NXSAMPLEX
2021-09-14 11:51:45:7620,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 11:51:45:7620,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:45:8200,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:45:8200,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:45:8200,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:45:8820,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:45:8820,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:45:8820,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:45:9420,IMU,-670,mx,magnet,NXSAMPLEX
2021-09-14 11:51:45:9420,IMU,-2619,my,magnet,NXSAMPLEX
2021-09-14 11:51:45:9420,IMU,-6385,mz,magnet,NXSAMPLEX
2021-09-14 11:51:46:0020,sensor,861,a0,adc,NXSAMPLEX
2021-09-14 11:51:46:0020,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:46:0020,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 11:51:46:0600,IMU,-256,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:46:0600,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:46:0600,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:46:1210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:46:1210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:46:1210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:46:1820,IMU,-688,mx,magnet,NXSAMPLEX
2021-09-14 11:51:46:1820,IMU,-2609,my,magnet,NXSAMPLEX
2021-09-14 11:51:46:1820,IMU,-6438,mz,magnet,NXSAMPLEX
2021-09-14 11:51:46:2420,sensor,860,a0,adc,NXSAMPLEX
2021-09-14 11:51:46:2420,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 11:51:46:2420,sensor,61,a2,adc,NXSAMPLEX
2021-09-14 11:51:46:3010,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:46:3010,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:46:3010,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:46:3610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:46:3610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:46:3610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:46:4220,IMU,-692,mx,magnet,NXSAMPLEX
2021-09-14 11:51:46:4220,IMU,-2609,my,magnet,NXSAMPLEX
2021-09-14 11:51:46:4220,IMU,-6451,mz,magnet,NXSAMPLEX
2021-09-14 11:51:46:4820,sensor,855,a0,adc,NXSAMPLEX
2021-09-14 11:51:46:4820,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:46:4820,sensor,82,a2,adc,NXSAMPLEX
2021-09-14 11:51:46:5400,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:46:5400,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:46:5400,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:46:6010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:46:6010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:46:6010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:46:6620,IMU,-651,mx,magnet,NXSAMPLEX
2021-09-14 11:51:46:6620,IMU,-2618,my,magnet,NXSAMPLEX
2021-09-14 11:51:46:6620,IMU,-6386,mz,magnet,NXSAMPLEX
2021-09-14 11:51:46:7220,sensor,858,a0,adc,NXSAMPLEX
2021-09-14 11:51:46:7220,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 11:51:46:7220,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 11:51:46:7800,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:46:7800,IMU,-64,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:46:7800,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:46:8410,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:46:8410,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:46:8410,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:46:9030,IMU,-649,mx,magnet,NXSAMPLEX
2021-09-14 11:51:46:9030,IMU,-2584,my,magnet,NXSAMPLEX
2021-09-14 11:51:46:9030,IMU,-6472,mz,magnet,NXSAMPLEX
2021-09-14 11:51:46:9620,sensor,861,a0,adc,NXSAMPLEX
2021-09-14 11:51:46:9620,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 11:51:46:9620,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:47:0200,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:47:0200,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:47:0200,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:47:0810,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:47:0810,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:47:0810,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:47:1420,IMU,-668,mx,magnet,NXSAMPLEX
2021-09-14 11:51:47:1420,IMU,-2592,my,magnet,NXSAMPLEX
2021-09-14 11:51:47:1420,IMU,-6422,mz,magnet,NXSAMPLEX
2021-09-14 11:51:47:2020,sensor,856,a0,adc,NXSAMPLEX
2021-09-14 11:51:47:2020,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:47:2020,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 11:51:47:2600,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:47:2600,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:47:2600,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:47:3210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:47:3210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:47:3210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:47:3820,IMU,-655,mx,magnet,NXSAMPLEX
2021-09-14 11:51:47:3820,IMU,-2581,my,magnet,NXSAMPLEX
2021-09-14 11:51:47:3820,IMU,-6438,mz,magnet,NXSAMPLEX
2021-09-14 11:51:47:4420,sensor,857,a0,adc,NXSAMPLEX
2021-09-14 11:51:47:4420,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:47:4420,sensor,64,a2,adc,NXSAMPLEX
2021-09-14 11:51:47:5010,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:47:5010,IMU,-69,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:47:5010,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:47:5610,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:47:5610,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:47:5610,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:47:6230,IMU,-700,mx,magnet,NXSAMPLEX
2021-09-14 11:51:47:6230,IMU,-2591,my,magnet,NXSAMPLEX
2021-09-14 11:51:47:6230,IMU,-6481,mz,magnet,NXSAMPLEX
2021-09-14 11:51:47:6820,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:47:6820,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 11:51:47:6820,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 11:51:47:7400,IMU,-252,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:47:7400,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:47:7400,IMU,936,az,acceleration,NXSAMPLEX
2021-09-14 11:51:47:8010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:47:8010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:47:8010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:47:8620,IMU,-698,mx,magnet,NXSAMPLEX
2021-09-14 11:51:47:8620,IMU,-2597,my,magnet,NXSAMPLEX
2021-09-14 11:51:47:8620,IMU,-6431,mz,magnet,NXSAMPLEX
2021-09-14 11:51:47:9220,sensor,858,a0,adc,NXSAMPLEX
2021-09-14 11:51:47:9220,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 11:51:47:9220,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:47:9800,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:47:9800,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:47:9800,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:48:0400,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:48:0400,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:48:0400,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:48:1020,IMU,-680,mx,magnet,NXSAMPLEX
2021-09-14 11:51:48:1020,IMU,-2610,my,magnet,NXSAMPLEX
2021-09-14 11:51:48:1020,IMU,-6393,mz,magnet,NXSAMPLEX
2021-09-14 11:51:48:1620,sensor,858,a0,adc,NXSAMPLEX
2021-09-14 11:51:48:1620,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 11:51:48:1620,sensor,69,a2,adc,NXSAMPLEX
2021-09-14 11:51:48:2200,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:48:2200,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:48:2200,IMU,940,az,acceleration,NXSAMPLEX
2021-09-14 11:51:48:2810,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:48:2810,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:48:2810,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:48:3420,IMU,-682,mx,magnet,NXSAMPLEX
2021-09-14 11:51:48:3420,IMU,-2592,my,magnet,NXSAMPLEX
2021-09-14 11:51:48:3420,IMU,-6436,mz,magnet,NXSAMPLEX
2021-09-14 11:51:48:4020,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:48:4020,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:48:4020,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 11:51:48:4600,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:48:4600,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:48:4600,IMU,935,az,acceleration,NXSAMPLEX
2021-09-14 11:51:48:5210,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:48:5210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:48:5210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:48:5820,IMU,-673,mx,magnet,NXSAMPLEX
2021-09-14 11:51:48:5820,IMU,-2587,my,magnet,NXSAMPLEX
2021-09-14 11:51:48:5820,IMU,-6409,mz,magnet,NXSAMPLEX
2021-09-14 11:51:48:6420,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:48:6420,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:48:6420,sensor,63,a2,adc,NXSAMPLEX
2021-09-14 11:51:48:7000,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:48:7000,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:48:7000,IMU,941,az,acceleration,NXSAMPLEX
2021-09-14 11:51:48:7600,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:48:7600,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:48:7600,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:48:8220,IMU,-655,mx,magnet,NXSAMPLEX
2021-09-14 11:51:48:8220,IMU,-2581,my,magnet,NXSAMPLEX
2021-09-14 11:51:48:8220,IMU,-6389,mz,magnet,NXSAMPLEX
2021-09-14 11:51:48:8820,sensor,847,a0,adc,NXSAMPLEX
2021-09-14 11:51:48:8820,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 11:51:48:8820,sensor,77,a2,adc,NXSAMPLEX
2021-09-14 11:51:48:9410,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:48:9410,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:48:9410,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:49:0010,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:49:0010,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:49:0010,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:49:0620,IMU,-650,mx,magnet,NXSAMPLEX
2021-09-14 11:51:49:0620,IMU,-2609,my,magnet,NXSAMPLEX
2021-09-14 11:51:49:0620,IMU,-6444,mz,magnet,NXSAMPLEX
2021-09-14 11:51:49:1520,sensor,860,a0,adc,NXSAMPLEX
2021-09-14 11:51:49:1520,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:49:1520,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 11:51:49:2110,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:49:2110,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:49:2110,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:49:2720,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:49:2720,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:49:2720,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:49:3320,IMU,-641,mx,magnet,NXSAMPLEX
2021-09-14 11:51:49:3320,IMU,-2566,my,magnet,NXSAMPLEX
2021-09-14 11:51:49:3320,IMU,-6473,mz,magnet,NXSAMPLEX
2021-09-14 11:51:49:3920,sensor,861,a0,adc,NXSAMPLEX
2021-09-14 11:51:49:3920,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 11:51:49:3920,sensor,69,a2,adc,NXSAMPLEX
2021-09-14 11:51:49:4500,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:49:4500,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:49:4500,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:49:5110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:49:5110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:49:5110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:49:5710,IMU,-676,mx,magnet,NXSAMPLEX
2021-09-14 11:51:49:5710,IMU,-2597,my,magnet,NXSAMPLEX
2021-09-14 11:51:49:5710,IMU,-6500,mz,magnet,NXSAMPLEX
2021-09-14 11:51:49:6320,sensor,859,a0,adc,NXSAMPLEX
2021-09-14 11:51:49:6320,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 11:51:49:6320,sensor,77,a2,adc,NXSAMPLEX
2021-09-14 11:51:49:6900,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:49:6900,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:49:6900,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:49:7500,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:49:7500,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:49:7500,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:49:8120,IMU,-679,mx,magnet,NXSAMPLEX
2021-09-14 11:51:49:8120,IMU,-2598,my,magnet,NXSAMPLEX
2021-09-14 11:51:49:8120,IMU,-6427,mz,magnet,NXSAMPLEX
2021-09-14 11:51:49:8720,sensor,857,a0,adc,NXSAMPLEX
2021-09-14 11:51:49:8720,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 11:51:49:8720,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 11:51:49:9300,IMU,-255,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:49:9300,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:49:9300,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:49:9900,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:49:9900,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:49:9900,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:50:0520,IMU,-698,mx,magnet,NXSAMPLEX
2021-09-14 11:51:50:0520,IMU,-2591,my,magnet,NXSAMPLEX
2021-09-14 11:51:50:0520,IMU,-6439,mz,magnet,NXSAMPLEX
2021-09-14 11:51:50:1120,sensor,858,a0,adc,NXSAMPLEX
2021-09-14 11:51:50:1120,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 11:51:50:1120,sensor,61,a2,adc,NXSAMPLEX
2021-09-14 11:51:50:1700,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:50:1700,IMU,-67,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:50:1700,IMU,939,az,acceleration,NXSAMPLEX
2021-09-14 11:51:50:2310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:50:2310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:50:2310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:50:2930,IMU,-667,mx,magnet,NXSAMPLEX
2021-09-14 11:51:50:2930,IMU,-2614,my,magnet,NXSAMPLEX
2021-09-14 11:51:50:2930,IMU,-6430,mz,magnet,NXSAMPLEX
2021-09-14 11:51:50:3520,sensor,856,a0,adc,NXSAMPLEX
2021-09-14 11:51:50:3520,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 11:51:50:3520,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 11:51:50:4100,IMU,-254,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:50:4100,IMU,-66,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:50:4100,IMU,938,az,acceleration,NXSAMPLEX
2021-09-14 11:51:50:4710,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:50:4710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:50:4710,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:50:5320,IMU,-670,mx,magnet,NXSAMPLEX
2021-09-14 11:51:50:5320,IMU,-2616,my,magnet,NXSAMPLEX
2021-09-14 11:51:50:5320,IMU,-6451,mz,magnet,NXSAMPLEX
2021-09-14 11:51:50:5920,sensor,854,a0,adc,NXSAMPLEX
2021-09-14 11:51:50:5920,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 11:51:50:5920,sensor,64,a2,adc,NXSAMPLEX
2021-09-14 11:51:50:6500,IMU,-253,ax,acceleration,NXSAMPLEX
2021-09-14 11:51:50:6500,IMU,-65,ay,acceleration,NXSAMPLEX
2021-09-14 11:51:50:6500,IMU,937,az,acceleration,NXSAMPLEX
2021-09-14 11:51:50:7110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 11:51:50:7110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 11:51:50:7110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 11:51:50:7720,IMU,-636,mx,magnet,NXSAMPLEX
2021-09-14 11:51:50:7720,IMU,-2592,my,magnet,NXSAMPLEX
2021-09-14 11:51:50:7720,IMU,-6464,mz,magnet,NXSAMPLEX
2021-09-14 11:51:50:8320,sensor,860,a0,adc,NXSAMPLEX
