#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:11:8240,IMU,47,gx,gyration,NXSCK
2021-09-14 13:22:11:8240,IMU,87,gy,gyration,NXSCK
2021-09-14 13:22:11:8240,IMU,-32,gz,gyration,NXSCK
2021-09-14 13:22:11:9150,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:11:9150,IMU,71,my,magnet,NXSCK
2021-09-14 13:22:11:9150,IMU,41,mz,magnet,NXSCK
2021-09-14 13:22:12:0050,IMU,964,ax,acceleration,NXSCK
2021-09-14 13:22:12:0050,IMU,213,ay,acceleration,NXSCK
2021-09-14 13:22:12:0050,IMU,406,az,acceleration,NXSCK
2021-09-14 13:22:12:0640,IMU,43,gx,gyration,NXSCK
2021-09-14 13:22:12:0640,IMU,-33,gy,gyration,NXSCK
2021-09-14 13:22:12:0640,IMU,-11,gz,gyration,NXSCK
2021-09-14 13:22:12:1230,IMU,-73,mx,magnet,NXSCK
2021-09-14 13:22:12:1230,IMU,66,my,magnet,NXSCK
2021-09-14 13:22:12:1230,IMU,46,mz,magnet,NXSCK
2021-09-14 13:22:12:1860,sensor,49,a0,adc,NXSCK
2021-09-14 13:22:12:1860,sensor,188,a1,adc,NXSCK
2021-09-14 13:22:12:1860,sensor,23,a2,adc,NXSCK
2021-09-14 13:22:12:2440,IMU,569,ax,acceleration,NXSCK
2021-09-14 13:22:12:2440,IMU,149,ay,acceleration,NXSCK
2021-09-14 13:22:12:2440,IMU,602,az,acceleration,NXSCK
2021-09-14 13:22:12:3040,IMU,11,gx,gyration,NXSCK
2021-09-14 13:22:12:3040,IMU,160,gy,gyration,NXSCK
2021-09-14 13:22:12:3040,IMU,-3,gz,gyration,NXSCK
2021-09-14 13:22:12:3640,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:12:3640,IMU,65,my,magnet,NXSCK
2021-09-14 13:22:12:3640,IMU,36,mz,magnet,NXSCK
2021-09-14 13:22:12:4250,sensor,59,a0,adc,NXSCK
2021-09-14 13:22:12:4250,sensor,135,a1,adc,NXSCK
2021-09-14 13:22:12:4250,sensor,22,a2,adc,NXSCK
2021-09-14 13:22:12:4860,IMU,496,ax,acceleration,NXSCK
2021-09-14 13:22:12:4860,IMU,290,ay,acceleration,NXSCK
2021-09-14 13:22:12:4860,IMU,853,az,acceleration,NXSCK
2021-09-14 13:22:12:5750,IMU,-1,gx,gyration,NXSCK
2021-09-14 13:22:12:5750,IMU,-56,gy,gyration,NXSCK
2021-09-14 13:22:12:5750,IMU,6,gz,gyration,NXSCK
2021-09-14 13:22:12:6350,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:12:6350,IMU,65,my,magnet,NXSCK
2021-09-14 13:22:12:6350,IMU,35,mz,magnet,NXSCK
2021-09-14 13:22:12:7270,sensor,167,a0,adc,NXSCK
2021-09-14 13:22:12:7270,sensor,222,a1,adc,NXSCK
2021-09-14 13:22:12:7270,sensor,56,a2,adc,NXSCK
2021-09-14 13:22:12:8140,IMU,763,ax,acceleration,NXSCK
2021-09-14 13:22:12:8140,IMU,190,ay,acceleration,NXSCK
2021-09-14 13:22:12:8140,IMU,575,az,acceleration,NXSCK
2021-09-14 13:22:12:8750,IMU,-44,gx,gyration,NXSCK
2021-09-14 13:22:12:8750,IMU,-94,gy,gyration,NXSCK
2021-09-14 13:22:12:8750,IMU,-10,gz,gyration,NXSCK
2021-09-14 13:22:12:9350,IMU,-73,mx,magnet,NXSCK
2021-09-14 13:22:12:9350,IMU,65,my,magnet,NXSCK
2021-09-14 13:22:12:9350,IMU,42,mz,magnet,NXSCK
2021-09-14 13:22:12:9930,sensor,219,a0,adc,NXSCK
2021-09-14 13:22:12:9930,sensor,190,a1,adc,NXSCK
2021-09-14 13:22:12:9930,sensor,114,a2,adc,NXSCK
2021-09-14 13:22:13:0550,IMU,823,ax,acceleration,NXSCK
2021-09-14 13:22:13:0550,IMU,208,ay,acceleration,NXSCK
2021-09-14 13:22:13:0550,IMU,583,az,acceleration,NXSCK
2021-09-14 13:22:13:1140,IMU,32,gx,gyration,NXSCK
2021-09-14 13:22:13:1140,IMU,78,gy,gyration,NXSCK
2021-09-14 13:22:13:1140,IMU,8,gz,gyration,NXSCK
2021-09-14 13:22:13:1760,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:13:1760,IMU,64,my,magnet,NXSCK
2021-09-14 13:22:13:1760,IMU,40,mz,magnet,NXSCK
2021-09-14 13:22:13:2360,sensor,224,a0,adc,NXSCK
2021-09-14 13:22:13:2360,sensor,334,a1,adc,NXSCK
2021-09-14 13:22:13:2360,sensor,38,a2,adc,NXSCK
2021-09-14 13:22:13:2940,IMU,459,ax,acceleration,NXSCK
2021-09-14 13:22:13:2940,IMU,205,ay,acceleration,NXSCK
2021-09-14 13:22:13:2940,IMU,845,az,acceleration,NXSCK
2021-09-14 13:22:13:3540,IMU,3,gx,gyration,NXSCK
2021-09-14 13:22:13:3540,IMU,30,gy,gyration,NXSCK
2021-09-14 13:22:13:3540,IMU,7,gz,gyration,NXSCK
2021-09-14 13:22:13:4140,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:13:4140,IMU,66,my,magnet,NXSCK
2021-09-14 13:22:13:4140,IMU,32,mz,magnet,NXSCK
2021-09-14 13:22:13:4750,sensor,244,a0,adc,NXSCK
2021-09-14 13:22:13:4750,sensor,211,a1,adc,NXSCK
2021-09-14 13:22:13:4750,sensor,90,a2,adc,NXSCK
2021-09-14 13:22:13:5650,IMU,518,ax,acceleration,NXSCK
2021-09-14 13:22:13:5650,IMU,170,ay,acceleration,NXSCK
2021-09-14 13:22:13:5650,IMU,823,az,acceleration,NXSCK
2021-09-14 13:22:13:6260,IMU,-24,gx,gyration,NXSCK
2021-09-14 13:22:13:6260,IMU,-62,gy,gyration,NXSCK
2021-09-14 13:22:13:6260,IMU,-3,gz,gyration,NXSCK
2021-09-14 13:22:13:6840,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:13:6840,IMU,66,my,magnet,NXSCK
2021-09-14 13:22:13:6840,IMU,34,mz,magnet,NXSCK
2021-09-14 13:22:13:7450,sensor,193,a0,adc,NXSCK
2021-09-14 13:22:13:7450,sensor,225,a1,adc,NXSCK
2021-09-14 13:22:13:7450,sensor,34,a2,adc,NXSCK
2021-09-14 13:22:13:8030,IMU,790,ax,acceleration,NXSCK
2021-09-14 13:22:13:8030,IMU,236,ay,acceleration,NXSCK
2021-09-14 13:22:13:8030,IMU,409,az,acceleration,NXSCK
2021-09-14 13:22:13:8640,IMU,38,gx,gyration,NXSCK
2021-09-14 13:22:13:8640,IMU,-198,gy,gyration,NXSCK
2021-09-14 13:22:13:8640,IMU,26,gz,gyration,NXSCK
2021-09-14 13:22:13:9250,IMU,-74,mx,magnet,NXSCK
2021-09-14 13:22:13:9250,IMU,67,my,magnet,NXSCK
2021-09-14 13:22:13:9250,IMU,49,mz,magnet,NXSCK
2021-09-14 13:22:13:9850,sensor,87,a0,adc,NXSCK
2021-09-14 13:22:13:9850,sensor,255,a1,adc,NXSCK
2021-09-14 13:22:13:9850,sensor,151,a2,adc,NXSCK
2021-09-14 13:22:14:0450,IMU,977,ax,acceleration,NXSCK
2021-09-14 13:22:14:0450,IMU,346,ay,acceleration,NXSCK
2021-09-14 13:22:14:0450,IMU,482,az,acceleration,NXSCK
2021-09-14 13:22:14:1050,IMU,11,gx,gyration,NXSCK
2021-09-14 13:22:14:1050,IMU,-10,gy,gyration,NXSCK
2021-09-14 13:22:14:1050,IMU,-40,gz,gyration,NXSCK
2021-09-14 13:22:14:1640,IMU,-71,mx,magnet,NXSCK
2021-09-14 13:22:14:1640,IMU,65,my,magnet,NXSCK
2021-09-14 13:22:14:1640,IMU,52,mz,magnet,NXSCK
2021-09-14 13:22:14:2240,sensor,67,a0,adc,NXSCK
2021-09-14 13:22:14:2240,sensor,342,a1,adc,NXSCK
2021-09-14 13:22:14:2240,sensor,204,a2,adc,NXSCK
2021-09-14 13:22:14:2850,IMU,701,ax,acceleration,NXSCK
2021-09-14 13:22:14:2850,IMU,155,ay,acceleration,NXSCK
2021-09-14 13:22:14:2850,IMU,375,az,acceleration,NXSCK
2021-09-14 13:22:14:3450,IMU,15,gx,gyration,NXSCK
2021-09-14 13:22:14:3450,IMU,0,gy,gyration,NXSCK
2021-09-14 13:22:14:3450,IMU,15,gz,gyration,NXSCK
2021-09-14 13:22:14:4040,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:14:4040,IMU,64,my,magnet,NXSCK
2021-09-14 13:22:14:4040,IMU,47,mz,magnet,NXSCK
2021-09-14 13:22:14:5250,sensor,195,a0,adc,NXSCK
2021-09-14 13:22:14:5250,sensor,209,a1,adc,NXSCK
2021-09-14 13:22:14:5250,sensor,163,a2,adc,NXSCK
2021-09-14 13:22:14:5830,IMU,1026,ax,acceleration,NXSCK
2021-09-14 13:22:14:5830,IMU,269,ay,acceleration,NXSCK
2021-09-14 13:22:14:5830,IMU,404,az,acceleration,NXSCK
2021-09-14 13:22:14:6450,IMU,45,gx,gyration,NXSCK
2021-09-14 13:22:14:6450,IMU,0,gy,gyration,NXSCK
2021-09-14 13:22:14:6450,IMU,34,gz,gyration,NXSCK
2021-09-14 13:22:14:7040,IMU,-72,mx,magnet,NXSCK
2021-09-14 13:22:14:7040,IMU,67,my,magnet,NXSCK
2021-09-14 13:22:14:7040,IMU,51,mz,magnet,NXSCK
2021-09-14 13:22:14:7660,sensor,241,a0,adc,NXSCK
2021-09-14 13:22:14:7660,sensor,166,a1,adc,NXSCK
2021-09-14 13:22:14:7660,sensor,179,a2,adc,NXSCK
2021-09-14 13:22:14:8230,IMU,616,ax,acceleration,NXSCK
2021-09-14 13:22:14:8230,IMU,226,ay,acceleration,NXSCK
2021-09-14 13:22:14:8230,IMU,637,az,acceleration,NXSCK
2021-09-14 13:22:14:9140,IMU,41,gx,gyration,NXSCK
2021-09-14 13:22:14:9140,IMU,-96,gy,gyration,NXSCK
2021-09-14 13:22:14:9140,IMU,-38,gz,gyration,NXSCK
2021-09-14 13:22:14:9810,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:14:9810,IMU,79,my,magnet,NXSCK
2021-09-14 13:22:14:9810,IMU,54,mz,magnet,NXSCK
2021-09-14 13:22:15:0460,sensor,225,a0,adc,NXSCK
2021-09-14 13:22:15:0460,sensor,304,a1,adc,NXSCK
2021-09-14 13:22:15:0460,sensor,171,a2,adc,NXSCK
2021-09-14 13:22:15:0960,IMU,1055,ax,acceleration,NXSCK
2021-09-14 13:22:15:0960,IMU,360,ay,acceleration,NXSCK
2021-09-14 13:22:15:0960,IMU,723,az,acceleration,NXSCK
2021-09-14 13:22:15:1540,IMU,-162,gx,gyration,NXSCK
2021-09-14 13:22:15:1540,IMU,59,gy,gyration,NXSCK
2021-09-14 13:22:15:1540,IMU,-107,gz,gyration,NXSCK
2021-09-14 13:22:15:2250,IMU,-73,mx,magnet,NXSCK
2021-09-14 13:22:15:2250,IMU,67,my,magnet,NXSCK
2021-09-14 13:22:15:2250,IMU,51,mz,magnet,NXSCK
2021-09-14 13:22:15:2760,sensor,122,a0,adc,NXSCK
2021-09-14 13:22:15:2760,sensor,299,a1,adc,NXSCK
2021-09-14 13:22:15:2760,sensor,225,a2,adc,NXSCK
2021-09-14 13:22:15:3350,IMU,482,ax,acceleration,NXSCK
2021-09-14 13:22:15:3350,IMU,-74,ay,acceleration,NXSCK
2021-09-14 13:22:15:3350,IMU,491,az,acceleration,NXSCK
2021-09-14 13:22:15:3940,IMU,-75,gx,gyration,NXSCK
2021-09-14 13:22:15:3940,IMU,253,gy,gyration,NXSCK
2021-09-14 13:22:15:3940,IMU,52,gz,gyration,NXSCK
2021-09-14 13:22:15:4840,IMU,-70,mx,magnet,NXSCK
2021-09-14 13:22:15:4840,IMU,72,my,magnet,NXSCK
2021-09-14 13:22:15:4840,IMU,18,mz,magnet,NXSCK
2021-09-14 13:22:15:5430,sensor,128,a0,adc,NXSCK
2021-09-14 13:22:15:5430,sensor,87,a1,adc,NXSCK
2021-09-14 13:22:15:5430,sensor,86,a2,adc,NXSCK
2021-09-14 13:22:15:6040,IMU,684,ax,acceleration,NXSCK
2021-09-14 13:22:15:6040,IMU,-55,ay,acceleration,NXSCK
2021-09-14 13:22:15:6040,IMU,749,az,acceleration,NXSCK
2021-09-14 13:22:15:6650,IMU,56,gx,gyration,NXSCK
2021-09-14 13:22:15:6650,IMU,6,gy,gyration,NXSCK
2021-09-14 13:22:15:6650,IMU,49,gz,gyration,NXSCK
2021-09-14 13:22:15:7240,IMU,-73,mx,magnet,NXSCK
2021-09-14 13:22:15:7240,IMU,74,my,magnet,NXSCK
2021-09-14 13:22:15:7240,IMU,23,mz,magnet,NXSCK
2021-09-14 13:22:15:8160,sensor,129,a0,adc,NXSCK
2021-09-14 13:22:15:8160,sensor,150,a1,adc,NXSCK
2021-09-14 13:22:15:8160,sensor,36,a2,adc,NXSCK
2021-09-14 13:22:15:8740,IMU,481,ax,acceleration,NXSCK
2021-09-14 13:22:15:8740,IMU,29,ay,acceleration,NXSCK
2021-09-14 13:22:15:8740,IMU,1137,az,acceleration,NXSCK
2021-09-14 13:22:15:9340,IMU,-2,gx,gyration,NXSCK
2021-09-14 13:22:15:9340,IMU,-70,gy,gyration,NXSCK
2021-09-14 13:22:15:9340,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:15:9940,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:15:9940,IMU,77,my,magnet,NXSCK
2021-09-14 13:22:15:9940,IMU,34,mz,magnet,NXSCK
2021-09-14 13:22:16:0870,sensor,253,a0,adc,NXSCK
2021-09-14 13:22:16:0870,sensor,165,a1,adc,NXSCK
2021-09-14 13:22:16:0870,sensor,87,a2,adc,NXSCK
2021-09-14 13:22:16:1450,IMU,837,ax,acceleration,NXSCK
2021-09-14 13:22:16:1450,IMU,-80,ay,acceleration,NXSCK
2021-09-14 13:22:16:1450,IMU,520,az,acceleration,NXSCK
2021-09-14 13:22:16:2040,IMU,-3,gx,gyration,NXSCK
2021-09-14 13:22:16:2040,IMU,22,gy,gyration,NXSCK
2021-09-14 13:22:16:2040,IMU,-25,gz,gyration,NXSCK
2021-09-14 13:22:16:2640,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:16:2640,IMU,74,my,magnet,NXSCK
2021-09-14 13:22:16:2640,IMU,32,mz,magnet,NXSCK
2021-09-14 13:22:16:3260,sensor,91,a0,adc,NXSCK
2021-09-14 13:22:16:3260,sensor,148,a1,adc,NXSCK
2021-09-14 13:22:16:3260,sensor,113,a2,adc,NXSCK
2021-09-14 13:22:16:3850,IMU,805,ax,acceleration,NXSCK
2021-09-14 13:22:16:3850,IMU,-61,ay,acceleration,NXSCK
2021-09-14 13:22:16:3850,IMU,709,az,acceleration,NXSCK
2021-09-14 13:22:16:4440,IMU,72,gx,gyration,NXSCK
2021-09-14 13:22:16:4440,IMU,29,gy,gyration,NXSCK
2021-09-14 13:22:16:4440,IMU,156,gz,gyration,NXSCK
2021-09-14 13:22:16:5340,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:16:5340,IMU,77,my,magnet,NXSCK
2021-09-14 13:22:16:5340,IMU,33,mz,magnet,NXSCK
2021-09-14 13:22:16:5940,sensor,198,a0,adc,NXSCK
2021-09-14 13:22:16:5940,sensor,134,a1,adc,NXSCK
2021-09-14 13:22:16:5940,sensor,156,a2,adc,NXSCK
2021-09-14 13:22:16:6540,IMU,390,ax,acceleration,NXSCK
2021-09-14 13:22:16:6540,IMU,20,ay,acceleration,NXSCK
2021-09-14 13:22:16:6540,IMU,927,az,acceleration,NXSCK
2021-09-14 13:22:16:7150,IMU,121,gx,gyration,NXSCK
2021-09-14 13:22:16:7150,IMU,-43,gy,gyration,NXSCK
2021-09-14 13:22:16:7150,IMU,116,gz,gyration,NXSCK
2021-09-14 13:22:16:9540,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:16:9540,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:16:9540,IMU,34,mz,magnet,NXSCK
2021-09-14 13:22:17:0140,IMU,-144,gx,gyration,NXSCK
2021-09-14 13:22:17:0140,IMU,-9,gy,gyration,NXSCK
2021-09-14 13:22:17:0140,IMU,-197,gz,gyration,NXSCK
2021-09-14 13:22:17:0740,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:17:0740,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:17:0740,IMU,34,mz,magnet,NXSCK
2021-09-14 13:22:17:1940,sensor,134,a0,adc,NXSCK
2021-09-14 13:22:17:1940,sensor,265,a1,adc,NXSCK
2021-09-14 13:22:17:1940,sensor,192,a2,adc,NXSCK
2021-09-14 13:22:17:2550,IMU,26,gx,gyration,NXSCK
2021-09-14 13:22:17:2550,IMU,0,gy,gyration,NXSCK
2021-09-14 13:22:17:2550,IMU,21,gz,gyration,NXSCK
2021-09-14 13:22:17:3140,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:17:3140,IMU,75,my,magnet,NXSCK
2021-09-14 13:22:17:3140,IMU,33,mz,magnet,NXSCK
2021-09-14 13:22:17:3750,sensor,927,a0,adc,NXSCK
2021-09-14 13:22:17:3750,sensor,327,a1,adc,NXSCK
2021-09-14 13:22:17:3750,sensor,172,a2,adc,NXSCK
2021-09-14 13:22:17:4340,IMU,581,ax,acceleration,NXSCK
2021-09-14 13:22:17:4340,IMU,32,ay,acceleration,NXSCK
2021-09-14 13:22:17:4340,IMU,808,az,acceleration,NXSCK
2021-09-14 13:22:17:4960,IMU,-11,gx,gyration,NXSCK
2021-09-14 13:22:17:4960,IMU,-21,gy,gyration,NXSCK
2021-09-14 13:22:17:4960,IMU,-20,gz,gyration,NXSCK
2021-09-14 13:22:17:6140,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:17:6140,IMU,76,my,magnet,NXSCK
2021-09-14 13:22:17:6140,IMU,31,mz,magnet,NXSCK
2021-09-14 13:22:17:6740,IMU,614,ax,acceleration,NXSCK
2021-09-14 13:22:17:6740,IMU,4,ay,acceleration,NXSCK
2021-09-14 13:22:17:6740,IMU,799,az,acceleration,NXSCK
2021-09-14 13:22:17:7340,IMU,19,gx,gyration,NXSCK
2021-09-14 13:22:17:7340,IMU,3,gy,gyration,NXSCK
2021-09-14 13:22:17:7340,IMU,3,gz,gyration,NXSCK
2021-09-14 13:22:17:7940,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:17:7940,IMU,75,my,magnet,NXSCK
2021-09-14 13:22:17:7940,IMU,31,mz,magnet,NXSCK
2021-09-14 13:22:17:9150,sensor,38,a0,adc,NXSCK
2021-09-14 13:22:17:9150,sensor,269,a1,adc,NXSCK
2021-09-14 13:22:17:9150,sensor,190,a2,adc,NXSCK
2021-09-14 13:22:17:9750,IMU,571,ax,acceleration,NXSCK
2021-09-14 13:22:17:9750,IMU,12,ay,acceleration,NXSCK
2021-09-14 13:22:17:9750,IMU,793,az,acceleration,NXSCK
2021-09-14 13:22:18:0350,IMU,-1,gx,gyration,NXSCK
2021-09-14 13:22:18:0350,IMU,5,gy,gyration,NXSCK
2021-09-14 13:22:18:0350,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:18:0920,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:18:0920,IMU,76,my,magnet,NXSCK
2021-09-14 13:22:18:0920,IMU,30,mz,magnet,NXSCK
2021-09-14 13:22:18:1540,sensor,17,a0,adc,NXSCK
2021-09-14 13:22:18:1540,sensor,192,a1,adc,NXSCK
2021-09-14 13:22:18:1540,sensor,133,a2,adc,NXSCK
2021-09-14 13:22:18:3040,IMU,-141,gx,gyration,NXSCK
2021-09-14 13:22:18:3040,IMU,-115,gy,gyration,NXSCK
2021-09-14 13:22:18:3040,IMU,-83,gz,gyration,NXSCK
2021-09-14 13:22:18:3650,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:18:3650,IMU,72,my,magnet,NXSCK
2021-09-14 13:22:18:3650,IMU,31,mz,magnet,NXSCK
2021-09-14 13:22:18:4560,sensor,4,a0,adc,NXSCK
2021-09-14 13:22:18:4560,sensor,235,a1,adc,NXSCK
2021-09-14 13:22:18:4560,sensor,134,a2,adc,NXSCK
2021-09-14 13:22:18:5440,IMU,1202,ax,acceleration,NXSCK
2021-09-14 13:22:18:5440,IMU,-158,ay,acceleration,NXSCK
2021-09-14 13:22:18:5440,IMU,311,az,acceleration,NXSCK
2021-09-14 13:22:18:6040,IMU,-78,gx,gyration,NXSCK
2021-09-14 13:22:18:6040,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:18:6040,IMU,-104,gz,gyration,NXSCK
2021-09-14 13:22:18:6640,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:18:6640,IMU,77,my,magnet,NXSCK
2021-09-14 13:22:18:6640,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:18:7250,sensor,80,a0,adc,NXSCK
2021-09-14 13:22:18:7250,sensor,179,a1,adc,NXSCK
2021-09-14 13:22:18:7250,sensor,94,a2,adc,NXSCK
2021-09-14 13:22:18:7820,IMU,772,ax,acceleration,NXSCK
2021-09-14 13:22:18:7820,IMU,-150,ay,acceleration,NXSCK
2021-09-14 13:22:18:7820,IMU,165,az,acceleration,NXSCK
2021-09-14 13:22:18:8440,IMU,53,gx,gyration,NXSCK
2021-09-14 13:22:18:8440,IMU,12,gy,gyration,NXSCK
2021-09-14 13:22:18:8440,IMU,64,gz,gyration,NXSCK
2021-09-14 13:22:18:9050,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:18:9050,IMU,79,my,magnet,NXSCK
2021-09-14 13:22:18:9050,IMU,49,mz,magnet,NXSCK
2021-09-14 13:22:18:9640,sensor,55,a0,adc,NXSCK
2021-09-14 13:22:18:9640,sensor,208,a1,adc,NXSCK
2021-09-14 13:22:18:9640,sensor,231,a2,adc,NXSCK
2021-09-14 13:22:19:0240,IMU,977,ax,acceleration,NXSCK
2021-09-14 13:22:19:0240,IMU,-173,ay,acceleration,NXSCK
2021-09-14 13:22:19:0240,IMU,247,az,acceleration,NXSCK
2021-09-14 13:22:19:0840,IMU,4,gx,gyration,NXSCK
2021-09-14 13:22:19:0840,IMU,125,gy,gyration,NXSCK
2021-09-14 13:22:19:0840,IMU,20,gz,gyration,NXSCK
2021-09-14 13:22:19:1440,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:19:1440,IMU,82,my,magnet,NXSCK
2021-09-14 13:22:19:1440,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:19:2040,sensor,106,a0,adc,NXSCK
2021-09-14 13:22:19:2040,sensor,167,a1,adc,NXSCK
2021-09-14 13:22:19:2040,sensor,281,a2,adc,NXSCK
2021-09-14 13:22:19:2640,IMU,845,ax,acceleration,NXSCK
2021-09-14 13:22:19:2640,IMU,-327,ay,acceleration,NXSCK
2021-09-14 13:22:19:2640,IMU,308,az,acceleration,NXSCK
2021-09-14 13:22:19:3520,IMU,-30,gx,gyration,NXSCK
2021-09-14 13:22:19:3520,IMU,-64,gy,gyration,NXSCK
2021-09-14 13:22:19:3520,IMU,-6,gz,gyration,NXSCK
2021-09-14 13:22:19:4130,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:19:4130,IMU,83,my,magnet,NXSCK
2021-09-14 13:22:19:4130,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:19:4760,sensor,46,a0,adc,NXSCK
2021-09-14 13:22:19:4760,sensor,266,a1,adc,NXSCK
2021-09-14 13:22:19:4760,sensor,125,a2,adc,NXSCK
2021-09-14 13:22:19:5350,IMU,931,ax,acceleration,NXSCK
2021-09-14 13:22:19:5350,IMU,-305,ay,acceleration,NXSCK
2021-09-14 13:22:19:5350,IMU,307,az,acceleration,NXSCK
2021-09-14 13:22:19:5960,IMU,29,gx,gyration,NXSCK
2021-09-14 13:22:19:5960,IMU,-87,gy,gyration,NXSCK
2021-09-14 13:22:19:5960,IMU,24,gz,gyration,NXSCK
2021-09-14 13:22:19:6540,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:19:6540,IMU,84,my,magnet,NXSCK
2021-09-14 13:22:19:6540,IMU,54,mz,magnet,NXSCK
2021-09-14 13:22:19:7140,sensor,92,a0,adc,NXSCK
2021-09-14 13:22:19:7140,sensor,273,a1,adc,NXSCK
2021-09-14 13:22:19:7140,sensor,208,a2,adc,NXSCK
2021-09-14 13:22:19:8040,IMU,887,ax,acceleration,NXSCK
2021-09-14 13:22:19:8040,IMU,-383,ay,acceleration,NXSCK
2021-09-14 13:22:19:8040,IMU,350,az,acceleration,NXSCK
2021-09-14 13:22:19:8640,IMU,3,gx,gyration,NXSCK
2021-09-14 13:22:19:8640,IMU,-47,gy,gyration,NXSCK
2021-09-14 13:22:19:8640,IMU,12,gz,gyration,NXSCK
2021-09-14 13:22:19:9250,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:19:9250,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:19:9250,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:19:9850,sensor,80,a0,adc,NXSCK
2021-09-14 13:22:19:9850,sensor,229,a1,adc,NXSCK
2021-09-14 13:22:19:9850,sensor,215,a2,adc,NXSCK
2021-09-14 13:22:20:0440,IMU,844,ax,acceleration,NXSCK
2021-09-14 13:22:20:0440,IMU,-344,ay,acceleration,NXSCK
2021-09-14 13:22:20:0440,IMU,340,az,acceleration,NXSCK
2021-09-14 13:22:20:1030,IMU,14,gx,gyration,NXSCK
2021-09-14 13:22:20:1030,IMU,-36,gy,gyration,NXSCK
2021-09-14 13:22:20:1030,IMU,10,gz,gyration,NXSCK
2021-09-14 13:22:20:1940,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:20:1940,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:20:1940,IMU,52,mz,magnet,NXSCK
2021-09-14 13:22:20:2540,sensor,90,a0,adc,NXSCK
2021-09-14 13:22:20:2540,sensor,314,a1,adc,NXSCK
2021-09-14 13:22:20:2540,sensor,325,a2,adc,NXSCK
2021-09-14 13:22:20:3140,IMU,834,ax,acceleration,NXSCK
2021-09-14 13:22:20:3140,IMU,-367,ay,acceleration,NXSCK
2021-09-14 13:22:20:3140,IMU,357,az,acceleration,NXSCK
2021-09-14 13:22:20:3760,IMU,36,gx,gyration,NXSCK
2021-09-14 13:22:20:3760,IMU,-51,gy,gyration,NXSCK
2021-09-14 13:22:20:3760,IMU,3,gz,gyration,NXSCK
2021-09-14 13:22:20:4640,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:20:4640,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:20:4640,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:20:5250,sensor,91,a0,adc,NXSCK
2021-09-14 13:22:20:5250,sensor,263,a1,adc,NXSCK
2021-09-14 13:22:20:5250,sensor,1068,a2,adc,NXSCK
2021-09-14 13:22:20:6130,IMU,876,ax,acceleration,NXSCK
2021-09-14 13:22:20:6130,IMU,-340,ay,acceleration,NXSCK
2021-09-14 13:22:20:6130,IMU,425,az,acceleration,NXSCK
2021-09-14 13:22:20:6740,IMU,13,gx,gyration,NXSCK
2021-09-14 13:22:20:6740,IMU,-66,gy,gyration,NXSCK
2021-09-14 13:22:20:6740,IMU,12,gz,gyration,NXSCK
2021-09-14 13:22:20:7330,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:20:7330,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:20:7330,IMU,54,mz,magnet,NXSCK
