time,measurement,value,field,type,device
2021-09-14 15:44:42:1730,sensor,197,a2,adc,NXSCK
2021-09-14 15:44:42:3520,sensor,947,a0,adc,NXSCK
2021-09-14 15:44:42:3520,sensor,122,a1,adc,NXSCK
2021-09-14 15:44:42:3520,sensor,194,a2,adc,NXSCK
2021-09-14 15:44:42:4720,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:42:4720,IMU,71,my,magnet,NXSCK
2021-09-14 15:44:42:4720,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:42:7410,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:42:7410,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:44:42:7410,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:42:8010,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:42:8010,IMU,71,my,magnet,NXSCK
2021-09-14 15:44:42:8010,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:42:9810,sensor,947,a0,adc,NXSCK
2021-09-14 15:44:42:9810,sensor,123,a1,adc,NXSCK
2021-09-14 15:44:42:9810,sensor,189,a2,adc,NXSCK
2021-09-14 15:44:43:2820,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:43:2820,IMU,71,my,magnet,NXSCK
2021-09-14 15:44:43:2820,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:43:4910,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:43:4910,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:43:4910,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:43:8820,sensor,940,a0,adc,NXSCK
2021-09-14 15:44:43:8820,sensor,128,a1,adc,NXSCK
2021-09-14 15:44:43:8820,sensor,191,a2,adc,NXSCK
2021-09-14 15:44:44:0600,sensor,938,a0,adc,NXSCK
2021-09-14 15:44:44:0600,sensor,128,a1,adc,NXSCK
2021-09-14 15:44:44:0600,sensor,198,a2,adc,NXSCK
2021-09-14 15:44:44:3310,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:44:3310,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:44:3310,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:44:3910,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:44:3910,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:44:3910,IMU,891,az,acceleration,NXSCK
2021-09-14 15:44:44:6620,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:44:6620,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:44:6620,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:45:0220,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:45:0220,IMU,70,my,magnet,NXSCK
2021-09-14 15:44:45:0220,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:45:1110,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:45:1110,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:45:1110,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:45:1700,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:45:1700,IMU,71,my,magnet,NXSCK
2021-09-14 15:44:45:1700,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:45:3520,sensor,942,a0,adc,NXSCK
2021-09-14 15:44:45:3520,sensor,122,a1,adc,NXSCK
2021-09-14 15:44:45:3520,sensor,192,a2,adc,NXSCK
2021-09-14 15:44:45:4710,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:45:4710,IMU,71,my,magnet,NXSCK
2021-09-14 15:44:45:4710,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:45:5310,sensor,899,a0,adc,NXSCK
2021-09-14 15:44:45:5310,sensor,119,a1,adc,NXSCK
2021-09-14 15:44:45:5310,sensor,190,a2,adc,NXSCK
2021-09-14 15:44:45:7410,IMU,-134,ax,acceleration,NXSCK
2021-09-14 15:44:45:7410,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:44:45:7410,IMU,886,az,acceleration,NXSCK
2021-09-14 15:44:45:8010,sensor,925,a0,adc,NXSCK
2021-09-14 15:44:45:8010,sensor,126,a1,adc,NXSCK
2021-09-14 15:44:45:8010,sensor,192,a2,adc,NXSCK
2021-09-14 15:44:45:8900,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:44:45:8900,IMU,-429,ay,acceleration,NXSCK
2021-09-14 15:44:45:8900,IMU,891,az,acceleration,NXSCK
2021-09-14 15:44:45:9500,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:45:9500,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:45:9500,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:46:0120,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:46:0120,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:46:0120,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:46:0700,sensor,919,a0,adc,NXSCK
2021-09-14 15:44:46:0700,sensor,123,a1,adc,NXSCK
2021-09-14 15:44:46:0700,sensor,193,a2,adc,NXSCK
2021-09-14 15:44:46:1300,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:46:1300,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:44:46:1300,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:46:1910,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:46:1910,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:46:1910,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:46:3410,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:46:3410,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:46:3410,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:46:4010,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:44:46:4010,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:44:46:4010,IMU,889,az,acceleration,NXSCK
2021-09-14 15:44:46:4900,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:46:4900,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:46:4900,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:46:5510,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:46:5510,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:46:5510,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:46:6120,sensor,928,a0,adc,NXSCK
2021-09-14 15:44:46:6120,sensor,127,a1,adc,NXSCK
2021-09-14 15:44:46:6120,sensor,193,a2,adc,NXSCK
2021-09-14 15:44:46:7310,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:46:7310,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:44:46:7310,IMU,892,az,acceleration,NXSCK
2021-09-14 15:44:46:9410,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:46:9410,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:46:9410,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:47:0000,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:47:0000,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:47:0000,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:47:1810,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:47:1810,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:47:1810,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:47:2410,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:47:2410,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:44:47:2410,IMU,893,az,acceleration,NXSCK
2021-09-14 15:44:47:3310,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:47:3310,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:47:3310,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:47:4210,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:47:4210,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:47:4210,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:47:4810,sensor,936,a0,adc,NXSCK
2021-09-14 15:44:47:4810,sensor,128,a1,adc,NXSCK
2021-09-14 15:44:47:4810,sensor,196,a2,adc,NXSCK
2021-09-14 15:44:47:5700,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:47:5700,IMU,-444,ay,acceleration,NXSCK
2021-09-14 15:44:47:5700,IMU,881,az,acceleration,NXSCK
2021-09-14 15:44:47:6310,IMU,2,gx,gyration,NXSCK
2021-09-14 15:44:47:6310,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:47:6310,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:47:7220,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:47:7220,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:47:7220,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:47:7810,sensor,935,a0,adc,NXSCK
2021-09-14 15:44:47:7810,sensor,118,a1,adc,NXSCK
2021-09-14 15:44:47:7810,sensor,196,a2,adc,NXSCK
2021-09-14 15:44:47:8700,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:44:47:8700,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:44:47:8700,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:47:9310,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:47:9310,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:47:9310,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:47:9900,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:47:9900,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:47:9900,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:48:0500,sensor,939,a0,adc,NXSCK
2021-09-14 15:44:48:0500,sensor,128,a1,adc,NXSCK
2021-09-14 15:44:48:0500,sensor,198,a2,adc,NXSCK
2021-09-14 15:44:48:1100,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:44:48:1100,IMU,-444,ay,acceleration,NXSCK
2021-09-14 15:44:48:1100,IMU,886,az,acceleration,NXSCK
2021-09-14 15:44:48:2610,IMU,4,gx,gyration,NXSCK
2021-09-14 15:44:48:2610,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:48:2610,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:48:3510,sensor,933,a0,adc,NXSCK
2021-09-14 15:44:48:3510,sensor,125,a1,adc,NXSCK
2021-09-14 15:44:48:3510,sensor,191,a2,adc,NXSCK
2021-09-14 15:44:48:4100,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:48:4100,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:44:48:4100,IMU,890,az,acceleration,NXSCK
2021-09-14 15:44:48:4700,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:48:4700,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:48:4700,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:48:6210,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:48:6210,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:48:6210,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:48:7110,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:48:7110,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:44:48:7110,IMU,891,az,acceleration,NXSCK
2021-09-14 15:44:48:7710,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:48:7710,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:48:7710,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:48:8300,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:48:8300,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:48:8300,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:48:8910,sensor,940,a0,adc,NXSCK
2021-09-14 15:44:48:8910,sensor,120,a1,adc,NXSCK
2021-09-14 15:44:48:8910,sensor,199,a2,adc,NXSCK
2021-09-14 15:44:48:9500,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:48:9500,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:48:9500,IMU,892,az,acceleration,NXSCK
2021-09-14 15:44:49:0120,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:49:0120,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:49:0120,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:49:0700,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:49:0700,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:49:0700,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:49:1310,sensor,936,a0,adc,NXSCK
2021-09-14 15:44:49:1310,sensor,123,a1,adc,NXSCK
2021-09-14 15:44:49:1310,sensor,190,a2,adc,NXSCK
2021-09-14 15:44:49:3120,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:44:49:3120,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:49:3120,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:49:3700,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:49:3700,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:49:3700,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:49:4320,sensor,941,a0,adc,NXSCK
2021-09-14 15:44:49:4320,sensor,122,a1,adc,NXSCK
2021-09-14 15:44:49:4320,sensor,192,a2,adc,NXSCK
2021-09-14 15:44:49:4890,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:49:4890,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:44:49:4890,IMU,892,az,acceleration,NXSCK
2021-09-14 15:44:49:5810,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:49:5810,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:49:5810,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:49:7310,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:49:7310,IMU,68,my,magnet,NXSCK
2021-09-14 15:44:49:7310,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:44:49:8210,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:44:49:8210,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:44:49:8210,IMU,891,az,acceleration,NXSCK
2021-09-14 15:44:49:8800,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:49:8800,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:49:8800,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:50:0910,sensor,938,a0,adc,NXSCK
2021-09-14 15:44:50:0910,sensor,122,a1,adc,NXSCK
2021-09-14 15:44:50:0910,sensor,198,a2,adc,NXSCK
2021-09-14 15:44:50:1490,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:50:1490,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:50:1490,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:50:2110,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:50:2110,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:50:2110,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:50:3310,sensor,930,a0,adc,NXSCK
2021-09-14 15:44:50:3310,sensor,118,a1,adc,NXSCK
2021-09-14 15:44:50:3310,sensor,191,a2,adc,NXSCK
2021-09-14 15:44:50:5410,IMU,7,gx,gyration,NXSCK
2021-09-14 15:44:50:5410,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:44:50:5410,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:50:6000,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:44:50:6000,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:44:50:6000,IMU,888,az,acceleration,NXSCK
2021-09-14 15:44:50:6910,IMU,5,gx,gyration,NXSCK
2021-09-14 15:44:50:6910,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:50:6910,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:50:7800,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:44:50:7800,IMU,69,my,magnet,NXSCK
2021-09-14 15:44:50:7800,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:44:50:8710,sensor,939,a0,adc,NXSCK
2021-09-14 15:44:50:8710,sensor,119,a1,adc,NXSCK
2021-09-14 15:44:50:8710,sensor,194,a2,adc,NXSCK
2021-09-14 15:44:50:9300,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:44:50:9300,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:44:50:9300,IMU,894,az,acceleration,NXSCK
2021-09-14 15:44:51:0210,IMU,6,gx,gyration,NXSCK
2021-09-14 15:44:51:0210,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:44:51:0210,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:44:51:1100,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:44:51:1100,IMU,69,my,magnet,NXSCK
