#,firmware,0.0.1,0.0.1,
#,devices,NXSID007,NXSAMPLEX,
#,product types,SLEEVE,SLEEVE,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 14:49:15:4350,IMU,-1000,mx,magnet,NXSAMPLEX
2021-09-14 14:49:15:4350,IMU,-1293,my,magnet,NXSAMPLEX
2021-09-14 14:49:15:4350,IMU,-8731,mz,magnet,NXSAMPLEX
2021-09-14 14:49:15:4960,sensor,1741,a0,adc,NXSAMPLEX
2021-09-14 14:49:15:4960,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 14:49:15:4960,sensor,62,a2,adc,NXSAMPLEX
2021-09-14 14:49:15:5540,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:15:5540,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:15:5540,IMU,922,az,acceleration,NXSAMPLEX
2021-09-14 14:49:15:6150,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:15:6150,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:15:6150,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:15:6870,IMU,-987,mx,magnet,NXSAMPLEX
2021-09-14 14:49:15:6870,IMU,-1300,my,magnet,NXSAMPLEX
2021-09-14 14:49:15:6870,IMU,-8729,mz,magnet,NXSAMPLEX
2021-09-14 14:49:15:7360,sensor,1756,a0,adc,NXSAMPLEX
2021-09-14 14:49:15:7360,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 14:49:15:7360,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 14:49:15:7940,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:15:7940,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:15:7940,IMU,923,az,acceleration,NXSAMPLEX
2021-09-14 14:49:15:8840,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:15:8840,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:15:8840,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:15:9450,IMU,-1017,mx,magnet,NXSAMPLEX
2021-09-14 14:49:15:9450,IMU,-1284,my,magnet,NXSAMPLEX
2021-09-14 14:49:15:9450,IMU,-8786,mz,magnet,NXSAMPLEX
2021-09-14 14:49:16:0050,sensor,1765,a0,adc,NXSAMPLEX
2021-09-14 14:49:16:0050,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 14:49:16:0050,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 14:49:16:0640,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:16:0640,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:16:0640,IMU,926,az,acceleration,NXSAMPLEX
2021-09-14 14:49:16:1240,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:16:1240,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:16:1240,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:16:2150,IMU,-1059,mx,magnet,NXSAMPLEX
2021-09-14 14:49:16:2150,IMU,-1293,my,magnet,NXSAMPLEX
2021-09-14 14:49:16:2150,IMU,-8769,mz,magnet,NXSAMPLEX
2021-09-14 14:49:16:2760,sensor,1748,a0,adc,NXSAMPLEX
2021-09-14 14:49:16:2760,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 14:49:16:2760,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 14:49:16:3350,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:16:3350,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:16:3350,IMU,923,az,acceleration,NXSAMPLEX
2021-09-14 14:49:16:3950,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:16:3950,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:16:3950,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:16:4560,IMU,-998,mx,magnet,NXSAMPLEX
2021-09-14 14:49:16:4560,IMU,-1301,my,magnet,NXSAMPLEX
2021-09-14 14:49:16:4560,IMU,-8761,mz,magnet,NXSAMPLEX
2021-09-14 14:49:16:5460,sensor,1727,a0,adc,NXSAMPLEX
2021-09-14 14:49:16:5460,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:49:16:5460,sensor,66,a2,adc,NXSAMPLEX
2021-09-14 14:49:16:6040,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:16:6040,IMU,-286,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:16:6040,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:16:6660,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:16:6660,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:16:6660,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:16:7270,IMU,-1025,mx,magnet,NXSAMPLEX
2021-09-14 14:49:16:7270,IMU,-1309,my,magnet,NXSAMPLEX
2021-09-14 14:49:16:7270,IMU,-8781,mz,magnet,NXSAMPLEX
2021-09-14 14:49:16:7870,sensor,1705,a0,adc,NXSAMPLEX
2021-09-14 14:49:16:7870,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:49:16:7870,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 14:49:16:8440,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:16:8440,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:16:8440,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:16:9040,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 14:49:16:9040,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:16:9040,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:16:9670,IMU,-1004,mx,magnet,NXSAMPLEX
2021-09-14 14:49:16:9670,IMU,-1275,my,magnet,NXSAMPLEX
2021-09-14 14:49:16:9670,IMU,-8787,mz,magnet,NXSAMPLEX
2021-09-14 14:49:17:0250,sensor,1699,a0,adc,NXSAMPLEX
2021-09-14 14:49:17:0250,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 14:49:17:0250,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 14:49:17:0910,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:17:0910,IMU,-286,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:17:0910,IMU,923,az,acceleration,NXSAMPLEX
2021-09-14 14:49:17:1740,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:17:1740,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:17:1740,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:17:2350,IMU,-1012,mx,magnet,NXSAMPLEX
2021-09-14 14:49:17:2350,IMU,-1306,my,magnet,NXSAMPLEX
2021-09-14 14:49:17:2350,IMU,-8800,mz,magnet,NXSAMPLEX
2021-09-14 14:49:17:2950,sensor,1696,a0,adc,NXSAMPLEX
2021-09-14 14:49:17:2950,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:17:2950,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 14:49:17:3540,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:17:3540,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:17:3540,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:17:4140,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:17:4140,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:17:4140,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:17:4760,IMU,-968,mx,magnet,NXSAMPLEX
2021-09-14 14:49:17:4760,IMU,-1319,my,magnet,NXSAMPLEX
2021-09-14 14:49:17:4760,IMU,-8739,mz,magnet,NXSAMPLEX
2021-09-14 14:49:17:5360,sensor,1692,a0,adc,NXSAMPLEX
2021-09-14 14:49:17:5360,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:17:5360,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 14:49:17:5940,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:17:5940,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:17:5940,IMU,923,az,acceleration,NXSAMPLEX
2021-09-14 14:49:17:6550,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:17:6550,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:17:6550,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:17:7160,IMU,-993,mx,magnet,NXSAMPLEX
2021-09-14 14:49:17:7160,IMU,-1314,my,magnet,NXSAMPLEX
2021-09-14 14:49:17:7160,IMU,-8713,mz,magnet,NXSAMPLEX
2021-09-14 14:49:17:7760,sensor,1722,a0,adc,NXSAMPLEX
2021-09-14 14:49:17:7760,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:17:7760,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 14:49:17:8340,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:17:8340,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:17:8340,IMU,923,az,acceleration,NXSAMPLEX
2021-09-14 14:49:17:8950,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:17:8950,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:17:8950,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:17:9860,IMU,-988,mx,magnet,NXSAMPLEX
2021-09-14 14:49:17:9860,IMU,-1301,my,magnet,NXSAMPLEX
2021-09-14 14:49:17:9860,IMU,-8790,mz,magnet,NXSAMPLEX
2021-09-14 14:49:18:0450,sensor,1696,a0,adc,NXSAMPLEX
2021-09-14 14:49:18:0450,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 14:49:18:0450,sensor,68,a2,adc,NXSAMPLEX
2021-09-14 14:49:18:1050,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:18:1050,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:18:1050,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:18:1650,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:18:1650,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:18:1650,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:18:2260,IMU,-1011,mx,magnet,NXSAMPLEX
2021-09-14 14:49:18:2260,IMU,-1308,my,magnet,NXSAMPLEX
2021-09-14 14:49:18:2260,IMU,-8742,mz,magnet,NXSAMPLEX
2021-09-14 14:49:18:2860,sensor,1725,a0,adc,NXSAMPLEX
2021-09-14 14:49:18:2860,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 14:49:18:2860,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 14:49:18:3440,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:18:3440,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:18:3440,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:18:4060,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:18:4060,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:18:4060,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:18:4670,IMU,-980,mx,magnet,NXSAMPLEX
2021-09-14 14:49:18:4670,IMU,-1308,my,magnet,NXSAMPLEX
2021-09-14 14:49:18:4670,IMU,-8788,mz,magnet,NXSAMPLEX
2021-09-14 14:49:18:5260,sensor,1727,a0,adc,NXSAMPLEX
2021-09-14 14:49:18:5260,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:18:5260,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 14:49:18:5840,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:18:5840,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:18:5840,IMU,926,az,acceleration,NXSAMPLEX
2021-09-14 14:49:18:6460,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:18:6460,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:18:6460,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:18:7060,IMU,-989,mx,magnet,NXSAMPLEX
2021-09-14 14:49:18:7060,IMU,-1316,my,magnet,NXSAMPLEX
2021-09-14 14:49:18:7060,IMU,-8763,mz,magnet,NXSAMPLEX
2021-09-14 14:49:18:7960,sensor,1753,a0,adc,NXSAMPLEX
2021-09-14 14:49:18:7960,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:49:18:7960,sensor,64,a2,adc,NXSAMPLEX
2021-09-14 14:49:18:8550,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:18:8550,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:18:8550,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:18:9150,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:18:9150,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:18:9150,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:18:9760,IMU,-1007,mx,magnet,NXSAMPLEX
2021-09-14 14:49:18:9760,IMU,-1286,my,magnet,NXSAMPLEX
2021-09-14 14:49:18:9760,IMU,-8754,mz,magnet,NXSAMPLEX
2021-09-14 14:49:19:0350,sensor,1789,a0,adc,NXSAMPLEX
2021-09-14 14:49:19:0350,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:49:19:0350,sensor,83,a2,adc,NXSAMPLEX
2021-09-14 14:49:19:0940,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:19:0940,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:19:0940,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:19:1550,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:19:1550,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:19:1550,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:19:2160,IMU,-983,mx,magnet,NXSAMPLEX
2021-09-14 14:49:19:2160,IMU,-1310,my,magnet,NXSAMPLEX
2021-09-14 14:49:19:2160,IMU,-8767,mz,magnet,NXSAMPLEX
2021-09-14 14:49:19:2760,sensor,1745,a0,adc,NXSAMPLEX
2021-09-14 14:49:19:2760,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 14:49:19:2760,sensor,73,a2,adc,NXSAMPLEX
2021-09-14 14:49:19:3350,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:19:3350,IMU,-290,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:19:3350,IMU,926,az,acceleration,NXSAMPLEX
2021-09-14 14:49:19:3950,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:19:3950,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:19:3950,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:19:4560,IMU,-1004,mx,magnet,NXSAMPLEX
2021-09-14 14:49:19:4560,IMU,-1281,my,magnet,NXSAMPLEX
2021-09-14 14:49:19:4560,IMU,-8750,mz,magnet,NXSAMPLEX
2021-09-14 14:49:19:5160,sensor,1763,a0,adc,NXSAMPLEX
2021-09-14 14:49:19:5160,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 14:49:19:5160,sensor,61,a2,adc,NXSAMPLEX
2021-09-14 14:49:19:5740,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:19:5740,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:19:5740,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:19:6660,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:19:6660,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:19:6660,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:19:7260,IMU,-1021,mx,magnet,NXSAMPLEX
2021-09-14 14:49:19:7260,IMU,-1277,my,magnet,NXSAMPLEX
2021-09-14 14:49:19:7260,IMU,-8815,mz,magnet,NXSAMPLEX
2021-09-14 14:49:19:7860,sensor,1756,a0,adc,NXSAMPLEX
2021-09-14 14:49:19:7860,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:19:7860,sensor,82,a2,adc,NXSAMPLEX
2021-09-14 14:49:19:8760,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:19:8760,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:19:8760,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:19:9350,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:19:9350,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:19:9350,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:19:9960,IMU,-991,mx,magnet,NXSAMPLEX
2021-09-14 14:49:19:9960,IMU,-1289,my,magnet,NXSAMPLEX
2021-09-14 14:49:19:9960,IMU,-8771,mz,magnet,NXSAMPLEX
2021-09-14 14:49:20:0550,sensor,1764,a0,adc,NXSAMPLEX
2021-09-14 14:49:20:0550,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:49:20:0550,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 14:49:20:1150,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:20:1150,IMU,-287,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:20:1150,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:20:1760,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:20:1760,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:20:1760,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:20:2360,IMU,-988,mx,magnet,NXSAMPLEX
2021-09-14 14:49:20:2360,IMU,-1328,my,magnet,NXSAMPLEX
2021-09-14 14:49:20:2360,IMU,-8751,mz,magnet,NXSAMPLEX
2021-09-14 14:49:20:2960,sensor,1766,a0,adc,NXSAMPLEX
2021-09-14 14:49:20:2960,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 14:49:20:2960,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 14:49:20:3550,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:20:3550,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:20:3550,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:20:4160,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:20:4160,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:20:4160,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:20:4760,IMU,-1004,mx,magnet,NXSAMPLEX
2021-09-14 14:49:20:4760,IMU,-1300,my,magnet,NXSAMPLEX
2021-09-14 14:49:20:4760,IMU,-8769,mz,magnet,NXSAMPLEX
2021-09-14 14:49:20:5360,sensor,1776,a0,adc,NXSAMPLEX
2021-09-14 14:49:20:5360,sensor,0,a1,adc,NXSAMPLEX
2021-09-14 14:49:20:5360,sensor,78,a2,adc,NXSAMPLEX
2021-09-14 14:49:20:6250,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:20:6250,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:20:6250,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:20:6850,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:20:6850,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:20:6850,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:20:7460,IMU,-1007,mx,magnet,NXSAMPLEX
2021-09-14 14:49:20:7460,IMU,-1294,my,magnet,NXSAMPLEX
2021-09-14 14:49:20:7460,IMU,-8752,mz,magnet,NXSAMPLEX
2021-09-14 14:49:20:8060,sensor,1752,a0,adc,NXSAMPLEX
2021-09-14 14:49:20:8060,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:20:8060,sensor,82,a2,adc,NXSAMPLEX
2021-09-14 14:49:20:8660,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:20:8660,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:20:8660,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:20:9250,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:20:9250,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:20:9250,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:20:9860,IMU,-1004,mx,magnet,NXSAMPLEX
2021-09-14 14:49:20:9860,IMU,-1336,my,magnet,NXSAMPLEX
2021-09-14 14:49:20:9860,IMU,-8723,mz,magnet,NXSAMPLEX
2021-09-14 14:49:21:0450,sensor,1772,a0,adc,NXSAMPLEX
2021-09-14 14:49:21:0450,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 14:49:21:0450,sensor,59,a2,adc,NXSAMPLEX
2021-09-14 14:49:21:1040,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:21:1040,IMU,-288,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:21:1040,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:21:1650,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:21:1650,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:21:1650,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:21:2260,IMU,-1005,mx,magnet,NXSAMPLEX
2021-09-14 14:49:21:2260,IMU,-1315,my,magnet,NXSAMPLEX
2021-09-14 14:49:21:2260,IMU,-8777,mz,magnet,NXSAMPLEX
2021-09-14 14:49:21:2860,sensor,1760,a0,adc,NXSAMPLEX
2021-09-14 14:49:21:2860,sensor,14,a1,adc,NXSAMPLEX
2021-09-14 14:49:21:2860,sensor,83,a2,adc,NXSAMPLEX
2021-09-14 14:49:21:3450,IMU,-145,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:21:3450,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:21:3450,IMU,926,az,acceleration,NXSAMPLEX
2021-09-14 14:49:21:4350,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 14:49:21:4350,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:21:4350,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:21:4960,IMU,-991,mx,magnet,NXSAMPLEX
2021-09-14 14:49:21:4960,IMU,-1292,my,magnet,NXSAMPLEX
2021-09-14 14:49:21:4960,IMU,-8752,mz,magnet,NXSAMPLEX
2021-09-14 14:49:21:5560,sensor,1773,a0,adc,NXSAMPLEX
2021-09-14 14:49:21:5560,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 14:49:21:5560,sensor,80,a2,adc,NXSAMPLEX
2021-09-14 14:49:21:6150,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:21:6150,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:21:6150,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:21:6760,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:21:6760,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:21:6760,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:21:7360,IMU,-1031,mx,magnet,NXSAMPLEX
2021-09-14 14:49:21:7360,IMU,-1297,my,magnet,NXSAMPLEX
2021-09-14 14:49:21:7360,IMU,-8772,mz,magnet,NXSAMPLEX
2021-09-14 14:49:21:7960,sensor,1788,a0,adc,NXSAMPLEX
2021-09-14 14:49:21:7960,sensor,4,a1,adc,NXSAMPLEX
2021-09-14 14:49:21:7960,sensor,68,a2,adc,NXSAMPLEX
2021-09-14 14:49:21:8540,IMU,-142,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:21:8540,IMU,-290,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:21:8540,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:21:9150,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:21:9150,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:21:9150,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:21:9760,IMU,-981,mx,magnet,NXSAMPLEX
2021-09-14 14:49:21:9760,IMU,-1308,my,magnet,NXSAMPLEX
2021-09-14 14:49:21:9760,IMU,-8756,mz,magnet,NXSAMPLEX
2021-09-14 14:49:22:0350,sensor,1775,a0,adc,NXSAMPLEX
2021-09-14 14:49:22:0350,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:22:0350,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 14:49:22:0940,IMU,-144,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:22:0940,IMU,-290,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:22:0940,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:22:1540,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:22:1540,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:22:1540,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:22:2160,IMU,-777,mx,magnet,NXSAMPLEX
2021-09-14 14:49:22:2160,IMU,-1283,my,magnet,NXSAMPLEX
2021-09-14 14:49:22:2160,IMU,-8737,mz,magnet,NXSAMPLEX
2021-09-14 14:49:22:2760,sensor,1782,a0,adc,NXSAMPLEX
2021-09-14 14:49:22:2760,sensor,16,a1,adc,NXSAMPLEX
2021-09-14 14:49:22:2760,sensor,71,a2,adc,NXSAMPLEX
2021-09-14 14:49:22:3340,IMU,-145,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:22:3340,IMU,-290,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:22:3340,IMU,924,az,acceleration,NXSAMPLEX
2021-09-14 14:49:22:3950,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:22:3950,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:22:3950,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:22:4560,IMU,-992,mx,magnet,NXSAMPLEX
2021-09-14 14:49:22:4560,IMU,-1279,my,magnet,NXSAMPLEX
2021-09-14 14:49:22:4560,IMU,-8791,mz,magnet,NXSAMPLEX
2021-09-14 14:49:22:5160,sensor,1620,a0,adc,NXSAMPLEX
2021-09-14 14:49:22:5160,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 14:49:22:5160,sensor,64,a2,adc,NXSAMPLEX
2021-09-14 14:49:22:5750,IMU,-143,ax,acceleration,NXSAMPLEX
2021-09-14 14:49:22:5750,IMU,-289,ay,acceleration,NXSAMPLEX
2021-09-14 14:49:22:5750,IMU,925,az,acceleration,NXSAMPLEX
2021-09-14 14:49:22:6350,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 14:49:22:6350,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 14:49:22:6350,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 14:49:22:6960,IMU,-997,mx,magnet,NXSAMPLEX
